"Accession"	"TotLen"	"CDSFrst"	"CDSLast"
"NM_053103"	5755	176	1996
"NM_172674"	5752	184	3216
"NM_009566"	5749	165	1631
"NM_001042743"	5747	269	5671
"NM_010636"	5742	33	1241
"NM_178793"	5742	85	1311
"NM_172530"	5736	135	1613
"NM_009370"	5735	8	1519
"NM_175199"	5733	96	2123
"NM_021372"	5730	513	1442
"NM_008641"	5729	269	5653
"NM_178118"	5723	131	2266
"NM_030889"	5722	95	3574
"NM_080855"	5721	44	2914
"NM_029510"	5719	91	5370
"NM_023750"	5711	177	1856
"NM_133215"	5710	77	3649
"NM_177472"	5709	314	5011
"NM_020333"	5708	85	3429
"NM_177664"	5706	629	2929
"NM_177798"	5701	356	1882
"NM_177368"	5701	731	3241
"NM_026856"	5700	317	4195
"NM_194340"	5700	78	1442
"NM_009239"	5699	137	2485
"NM_053268"	5699	11	2554
"NM_001005385"	5697	1267	5310
"NM_009820"	5695	1	1791
"NM_199322"	5694	239	4861
"NM_145608"	5692	228	3236
"NM_008468"	5690	72	1682
"NM_025545"	5689	180	1208
"NM_009211"	5684	94	3408
"NM_021512"	5684	652	4860
"NM_027435"	5683	109	4203
"NM_198419"	5682	353	2302
"NM_145432"	5677	87	3641
"NM_001033484"	5676	6	4904
"NM_001004062"	5674	16	1908
"NM_013668"	5673	290	4945
"NM_172666"	5670	100	2037
"NM_198304"	5670	7	5286
"NM_001008420"	5667	203	2587
"NM_175044"	5665	91	5316
"NM_172563"	5665	554	1441
"NM_019459"	5661	87	3857
"NM_009851"	5654	320	2662
"NM_009409"	5652	474	5312
"NM_053090"	5652	234	1799
"NM_197987"	5649	398	3283
"NM_181413"	5647	123	3575
"NM_001081324"	5646	37	1698
"NM_027769"	5646	113	1714
"NM_010867"	5645	159	5159
"NM_011877"	5645	307	3837
"NM_153098"	5644	105	4433
"NM_001012477"	5641	94	453
"NM_008139"	5638	496	1575
"NM_172731"	5636	153	4223
"NM_010570"	5635	924	4619
"NM_025696"	5634	156	3815
"NM_183174"	5633	96	1652
"NM_010569"	5632	199	3387
"NM_138666"	5631	1303	3834
"NM_022022"	5629	841	4362
"NM_001081960"	5627	148	4011
"NM_008078"	5625	337	2094
"NM_029633"	5624	148	4008
"NM_182930"	5621	132	3653
"NM_001003912"	5617	11	4669
"NM_133761"	5616	58	1866
"NM_177137"	5616	193	1539
"NM_020267"	5612	217	1254
"NM_022656"	5606	165	4946
"NM_025590"	5606	51	1835
"NM_009926"	5605	219	5171
"NM_198127"	5605	6	1346
"NM_145990"	5603	101	5569
"NM_025695"	5603	409	3702
"NM_009182"	5602	85	1227
"NM_021877"	5599	695	4243
"NM_198421"	5598	329	2386
"NM_177914"	5598	161	3517
"NM_198249"	5596	131	4684
"NM_028721"	5593	178	4152
"NM_177319"	5587	371	1414
"NM_017378"	5587	332	3874
"NM_028407"	5587	94	1551
"NM_001039050"	5581	590	826
"NM_020007"	5580	1048	2193
"NM_175749"	5579	115	4503
"NM_008314"	5576	503	1576
"NM_008867"	5569	132	4595
"NM_008071"	5568	104	1525
"NM_175046"	5563	91	5214
"NM_001025426"	5561	470	5062
"NM_175523"	5560	226	1344
"NM_011202"	5557	115	1908
"NM_028731"	5556	122	2659
"NM_031163"	5554	153	4481
"NM_133758"	5549	203	4273
"NM_145545"	5548	123	2039
"NM_145415"	5548	102	2408
"NM_001025444"	5547	59	1066
"NM_134089"	5547	344	5341
"NM_025611"	5546	387	5456
"NM_178681"	5544	437	2824
"NM_198899"	5543	123	4778
"NM_153145"	5542	7	4869
"NM_028874"	5541	240	3233
"NM_148932"	5541	6	3605
"NM_007961"	5541	400	1857
"NM_011994"	5540	200	2425
"NM_146241"	5539	76	3153
"NM_001025192"	5538	142	1239
"NM_008733"	5537	159	5345
"NM_009424"	5536	407	1999
"NM_001039934"	5535	448	1944
"NM_007711"	5535	540	2822
"NM_001083312"	5534	109	2025
"NM_172703"	5534	464	5200
"NM_001037725"	5532	159	1913
"NM_021439"	5532	369	1427
"NM_001077661"	5531	612	3263
"NM_175275"	5530	139	4329
"NM_028815"	5530	54	2624
"NM_013931"	5529	114	4127
"NM_001083119"	5528	123	4463
"NM_178795"	5528	128	4438
"NM_153538"	5523	53	4477
"NM_011417"	5521	261	5105
"NM_008514"	5521	86	4927
"NM_018764"	5520	1005	4214
"NM_054044"	5520	127	4116
"NM_001038625"	5519	302	1231
"NM_133220"	5517	347	1837
"NM_011916"	5515	110	5281
"NM_153395"	5513	66	5192
"NM_001081045"	5510	651	3761
"NM_009707"	5510	1123	4086
"NM_008665"	5509	402	3785
"NM_177757"	5508	208	4860
"NM_172051"	5507	149	1582
"NM_153412"	5504	186	3935
"NM_008415"	5504	482	2155
"NM_206958"	5501	101	4285
"NM_001038701"	5500	36	1457
"NM_020263"	5498	444	3914
"NM_011214"	5498	123	4433
"NM_178607"	5498	98	544
"NM_013820"	5496	480	3233
"NM_013464"	5494	367	2784
"NM_146258"	5494	112	3453
"NM_010890"	5494	211	2874
"NM_001034168"	5487	316	3117
"NM_027007"	5487	276	1859
"NM_001005420"	5485	318	3809
"NM_172751"	5484	182	4219
"NM_153537"	5482	92	4207
"NM_011385"	5481	16	2199
"NM_145941"	5481	163	4965
"NM_009758"	5481	407	2005
"NM_001081170"	5480	57	2735
"NM_173402"	5480	177	4322
"NM_173392"	5479	149	4735
"NM_153535"	5479	532	2895
"NM_012061"	5478	342	4427
"NM_011774"	5476	244	1536
"NM_009546"	5475	10	1914
"NM_001042617"	5475	342	4409
"NM_027882"	5472	41	4861
"NM_145140"	5472	815	5197
"NM_009166"	5471	408	2462
"NM_177379"	5469	111	5333
"NM_177373"	5466	256	4026
"NM_010612"	5464	261	4298
"NM_178779"	5462	576	1187
"NM_001005331"	5460	163	4944
"NM_009212"	5459	121	3102
"NM_007732"	5459	294	4595
"NM_008636"	5457	124	2151
"NM_175642"	5457	260	4828
"NM_052977"	5456	313	2550
"NM_024291"	5455	6	1991
"NM_172861"	5454	281	2596
"NM_001025392"	5454	251	3010
"NM_172496"	5454	79	4092
"NM_010560"	5450	245	2998
"NM_021493"	5450	342	4175
"NM_013598"	5449	198	1019
"NM_153787"	5448	251	3004
"NM_026177"	5448	112	1152
"NM_175337"	5448	91	4326
"NM_008632"	5445	448	1851
"NM_026298"	5440	103	5352
"NM_175276"	5439	165	4901
"NM_008443"	5438	148	2253
"NM_001042699"	5436	293	3220
"NM_008165"	5434	79	2802
"NM_177751"	5434	271	3369
"NM_019636"	5433	389	3877
"NM_027184"	5432	159	1349
"NM_019412"	5432	285	731
"NM_198059"	5432	159	5240
"NM_009847"	5427	109	2022
"NM_175400"	5426	378	1556
"NM_181404"	5425	415	4497
"NM_011212"	5425	324	2423
"NM_153743"	5424	148	2217
"NM_001003911"	5424	268	5115
"NM_009124"	5423	894	3269
"NM_026719"	5422	214	1827
"NM_008440"	5420	120	5207
"NM_010266"	5417	172	1536
"NM_001081685"	5411	280	2964
"NM_001035854"	5411	165	3020
"NM_177547"	5410	240	1730
"NM_025574"	5410	74	412
"NM_018807"	5407	197	1687
"NM_001039484"	5407	243	1382
"NM_007615"	5406	481	3297
"NM_172571"	5404	754	4275
"NM_001038635"	5401	392	964
"NM_001037759"	5398	228	1718
"NM_183208"	5397	500	3718
"NM_008863"	5395	308	640
"NM_021897"	5394	255	974
"NM_172588"	5393	124	1509
"NM_178716"	5391	120	2816
"NM_001039080"	5390	421	1488
"NM_001038609"	5387	186	1478
"NM_001045514"	5387	252	4466
"NM_172303"	5385	27	2531
"NM_001048267"	5385	138	2810
"NM_145138"	5384	117	3071
"NM_175641"	5381	127	5127
"NM_139144"	5381	223	3363
"NM_175556"	5378	1	3717
"NM_013822"	5376	75	3731
"XM_001479632"	5374	258	3143
"NM_010731"	5373	442	2151
"NM_033552"	5370	52	3318
"NM_177204"	5370	63	2597
"NM_027915"	5369	165	2978
"NM_011413"	5369	50	5257
"NM_007767"	5368	126	2966
"NM_019483"	5368	320	1612
"NM_030108"	5367	181	921
"NM_001037736"	5367	182	4102
"NM_007545"	5366	20	298
"NM_007560"	5363	349	1857
"NM_031186"	5361	72	2693
"NM_008670"	5361	113	4324
"NM_016782"	5360	142	4299
"NM_019978"	5359	145	2415
"NM_009602"	5358	180	1685
"NM_008710"	5355	162	3422
"NM_177390"	5353	234	3254
"NM_019691"	5352	388	3096
"NM_001005740"	5350	42	1970
"NM_009181"	5350	168	1295
"NM_147219"	5347	210	5138
"NM_007690"	5347	171	5306
"NM_145423"	5346	316	2151
"NM_008892"	5345	45	4442
"NM_133227"	5342	87	4262
"NM_030256"	5341	215	4699
"NM_001039551"	5340	36	2162
"NM_008017"	5337	142	3717
"NM_177213"	5335	163	5169
"NM_013851"	5335	212	5074
"NM_009928"	5335	341	4444
"NM_197940"	5334	163	1485
"NM_199032"	5334	46	3468
"NM_001038627"	5333	276	2471
"NM_013723"	5330	264	1775
"NM_175031"	5329	249	4199
"NM_172669"	5329	362	4264
"NM_178775"	5328	111	2750
"NM_007880"	5326	445	2250
"NM_029438"	5324	276	2462
"NM_001080774"	5318	225	3311
"NM_173415"	5317	1917	3347
"NM_001081423"	5316	488	4555
"NM_134062"	5316	160	4452
"NM_011055"	5314	298	3597
"NM_001040112"	5314	468	4049
"NM_001034963"	5312	129	2303
"NM_001080775"	5311	170	3304
"NM_009483"	5309	340	4614
"NM_011078"	5309	119	3409
"NM_145824"	5308	83	2029
"NM_010049"	5307	477	1040
"NM_001025393"	5307	251	2863
"NM_011948"	5305	33	4826
"NM_001038624"	5303	39	1142
"NM_133962"	5300	170	3235
"NM_139146"	5299	283	2484
"XM_001000297"	5299	572	4546
"NM_146145"	5299	317	3778
"NM_001037709"	5295	287	4858
"NM_177259"	5295	283	1950
"NM_177376"	5294	21	4022
"NM_018752"	5291	126	4646
"NM_199025"	5290	446	1768
"NM_008478"	5288	254	4033
"NM_001037740"	5286	63	2513
"NM_008730"	5284	232	1530
"NM_001034962"	5282	129	2273
"NM_007548"	5281	221	2791
"NM_008659"	5281	188	3274
"NM_130448"	5280	417	3821
"NM_011935"	5280	139	1515
"NM_054041"	5280	334	2022
"NM_207625"	5280	461	2596
"NM_144868"	5276	1	4863
"NM_015745"	5276	76	3780
"NM_013881"	5275	42	3155
"NM_001034964"	5275	44	2266
"NM_178705"	5274	715	1752
"NM_001039051"	5273	282	518
"NM_026604"	5271	95	4615
"NM_010066"	5271	87	4946
"NM_027230"	5271	68	3835
"NM_011305"	5267	233	1636
"NM_007377"	5264	220	4173
"NM_198018"	5263	251	2866
"NM_001078167"	5262	169	774
"NM_172964"	5261	49	2238
"NM_198895"	5260	284	2863
"NM_145512"	5257	19	498
"NM_025852"	5249	141	3782
"NM_001039052"	5247	256	492
"NM_025817"	5245	460	2889
"NM_144813"	5244	261	3653
"NM_001081214"	5244	53	4987
"NM_172442"	5243	238	2088
"NM_030081"	5242	271	2622
"NM_053186"	5241	36	2177
"NM_023596"	5240	49	1476
"NM_173876"	5238	150	2525
"NM_011489"	5236	484	2844
"NM_015748"	5236	449	5044
"NM_029078"	5233	265	4926
"NM_009579"	5230	227	1738
"NM_009502"	5229	89	3289
"NM_001005475"	5228	57	2906
"NM_007826"	5225	235	2490
"NM_198412"	5225	280	2982
"NM_029745"	5225	80	3820
"NM_010207"	5223	1168	3690
"NM_010307"	5223	1	1146
"NM_146175"	5222	118	2118
"NM_177124"	5221	86	4693
"NM_011546"	5218	20	3373
"NM_177767"	5217	41	1633
"NM_009283"	5217	351	2600
"NM_009469"	5215	358	3513
"NM_008395"	5214	204	2798
"NM_010838"	5213	186	1304
"NM_015771"	5213	437	3565
"NM_001042438"	5212	805	3426
"NM_182994"	5212	240	779
"NM_013719"	5212	93	5039
"NM_212473"	5211	304	1572
"NM_008720"	5209	150	3983
"NM_008520"	5209	990	4751
"NM_178076"	5208	46	3546
"NM_019505"	5208	364	2058
"NM_019711"	5207	154	1305
"NM_001025381"	5205	184	1203
"NM_010166"	5204	251	1783
"NM_001004164"	5204	8	3715
"NM_007406"	5199	679	3978
"NM_021506"	5199	271	2946
"NM_001042719"	5198	133	2889
"NM_177215"	5198	198	2900
"NM_009706"	5197	172	4683
"NM_207633"	5195	452	1162
"NM_024281"	5193	287	4681
"NM_173443"	5192	227	3889
"NM_173755"	5192	35	3901
"NM_054093"	5191	482	3694
"NM_021420"	5189	36	1499
"NM_030728"	5186	262	4347
"NM_199057"	5185	177	4748
"NM_026674"	5185	109	885
"NM_001003953"	5184	193	4122
"NM_008779"	5183	85	3171
"NM_139206"	5182	10	4626
"NM_008485"	5182	309	3890
"NM_001013371"	5181	151	2397
"NM_172827"	5181	78	3155
"NM_178367"	5179	55	2151
"NM_172766"	5178	108	3998
"NM_210071"	5177	174	1754
"NM_011341"	5174	429	1514
"NM_029492"	5173	83	1189
"NM_010881"	5169	626	4843
"NM_177592"	5167	412	1302
"NM_001081977"	5163	424	1302
"NM_001025597"	5163	271	1818
"NM_009582"	5158	60	2726
"NM_001083318"	5158	96	1637
"NM_170669"	5158	18	410
"NM_153514"	5158	448	2634
"NM_030184"	5157	102	2555
"NM_177341"	5157	76	4089
"NM_028266"	5156	231	4973
"NM_011246"	5155	169	2556
"NM_012051"	5155	93	1634
"NM_134126"	5154	214	4608
"NM_007575"	5153	95	3331
"NM_177616"	5153	737	2587
"NM_021491"	5148	470	2437
"NM_011518"	5148	217	2106
"NM_175268"	5148	241	1509
"NM_183034"	5144	114	3338
"NM_134014"	5144	439	3654
"NM_007743"	5143	144	4262
"NM_021414"	5141	6	1847
"NM_001081267"	5139	9	4334
"NM_198894"	5137	299	2740
"NM_008555"	5135	54	2168
"NM_008861"	5134	84	2984
"NM_172525"	5133	112	3912
"NM_007804"	5133	454	4734
"NM_144920"	5133	67	3876
"NM_021099"	5132	29	2956
"NM_011390"	5131	71	3322
"NM_134134"	5129	1698	4241
"NM_019664"	5129	471	1598
"NM_009994"	5128	357	1988
"NM_130447"	5124	714	2696
"NM_145136"	5124	283	3234
"NM_001009818"	5123	115	1404
"NM_001008700"	5122	242	2674
"NM_020256"	5122	293	2308
"NM_172851"	5120	1	3879
"NM_010123"	5119	127	4161
"NM_008513"	5118	113	4957
"NM_178411"	5116	348	2387
"NM_178623"	5115	67	2847
"NM_015772"	5115	496	3510
"NM_176979"	5112	53	4600
"NM_007739"	5110	221	2455
"NM_008809"	5110	139	3435
"NM_173863"	5110	140	1999
"NM_031156"	5104	44	3103
"NM_172712"	5101	6	3167
"NM_011949"	5099	246	1322
"NM_007958"	5098	346	3411
"NM_011668"	5097	688	3300
"NM_176845"	5096	133	2787
"NM_145930"	5094	39	923
"NM_001013812"	5092	1396	2049
"NM_016882"	5091	77	2497
"NM_177465"	5091	66	4112
"NM_016769"	5090	318	1595
"NM_027947"	5090	166	1680
"NM_080563"	5089	350	1228
"NM_009012"	5088	243	4181
"NM_009572"	5086	679	3300
"NM_008625"	5085	100	4470
"NM_172718"	5085	28	3309
"NM_172500"	5083	201	2867
"NM_007619"	5083	159	2900
"NM_009288"	5082	139	3039
"NM_011535"	5082	1348	3573
"NM_146228"	5081	193	3051
"NM_021424"	5079	69	1616
"NM_023047"	5077	280	1974
"NM_011216"	5075	222	3902
"NM_172843"	5074	152	1660
"NM_001081119"	5074	324	1337
"NM_018878"	5073	61	3231
"NM_175303"	5073	173	3376
"NM_199466"	5073	234	2864
"NM_008422"	5072	1	2310
"NM_026917"	5071	140	1039
"NM_172545"	5071	1162	3915
"NM_138752"	5070	826	4851
"NM_001038610"	5069	235	2334
"NM_054051"	5068	101	1351
"NM_001083912"	5067	826	4848
"NM_011083"	5067	58	4587
"NM_172788"	5067	256	2109
"NM_173374"	5066	169	915
"NM_009623"	5064	1192	4941
"NM_023500"	5062	207	1547
"NM_011808"	5060	343	1665
"NM_153415"	5059	275	2737
"NM_011931"	5056	113	2314
"NM_001080754"	5056	362	3991
"NM_173015"	5054	324	1985
"NM_001039150"	5054	320	2062
"NM_010610"	5051	81	3791
"NM_146137"	5051	441	1919
"NM_026067"	5050	115	1152
"NM_001025382"	5050	690	2297
"NM_182839"	5048	37	693
"NM_027491"	5047	466	1665
"NM_153424"	5047	345	4622
"NM_001039057"	5045	306	1514
"NM_001081053"	5044	52	3555
"NM_133791"	5042	356	3919
"NM_026505"	5040	254	1036
"NM_207680"	5040	229	819
"NM_001038993"	5040	335	1633
"NM_053143"	5039	155	2533
"NM_183028"	5034	183	1256
"NM_001039692"	5034	410	2926
"NM_198862"	5034	412	2922
"NM_133907"	5034	274	3525
"NM_194355"	5033	20	1951
"NM_009128"	5032	301	1377
"NM_001004363"	5032	115	2091
"NM_001081366"	5032	333	4622
"NM_013823"	5032	19	3063
"NM_001003934"	5030	207	3101
"NM_008413"	5030	400	3798
"NM_009929"	5029	53	4000
"NM_030722"	5029	91	3660
"NM_207255"	5028	406	3516
"NM_019834"	5027	127	2253
"NM_001005866"	5026	53	3964
"NM_009443"	5025	279	1340
"NM_028995"	5025	321	1553
"NM_182995"	5024	296	3310
"NM_020505"	5023	357	2900
"NM_009986"	5023	192	4472
"NM_018865"	5022	174	1277
"NM_198052"	5022	1348	3513
"NM_009399"	5022	30	1907
"NM_009313"	5021	917	2140
"NM_172713"	5020	144	2207
"NM_008715"	5019	455	3106
"NM_181416"	5017	573	3536
"NM_026490"	5016	23	901
"NM_001004293"	5016	406	1884
"NM_010345"	5015	270	2060
"NM_001039106"	5012	133	2703
"NM_026825"	5010	196	4320
"NM_011378"	5009	404	4228
"NM_015755"	5009	60	2204
"NM_026079"	5008	115	4113
"NM_010206"	5008	747	3215
"NM_028846"	5007	122	2872
"NM_198942"	5006	428	4435
"NM_181585"	5004	395	1780
"NM_008065"	5004	447	1811
"NM_172653"	5003	51	2552
"NM_029600"	5002	62	4630
"NM_172298"	5002	133	3378
"NM_001079908"	5002	747	3209
"NM_153080"	5000	98	1621
"NM_001025594"	4998	185	1588
"NM_001003817"	4998	180	3950
"NM_177857"	4997	299	3043
"NM_001039510"	4996	262	1242
"NM_028014"	4996	228	4310
"NM_001045964"	4994	190	4224
"NM_211357"	4994	323	1573
"NM_175407"	4994	460	3054
"NM_028190"	4993	122	1237
"NM_016886"	4993	52	2718
"NM_177586"	4992	140	601
"NM_011766"	4991	503	3958
"NM_133232"	4991	368	1930
"NM_011832"	4991	363	4265
"NM_019477"	4990	294	2306
"NM_019648"	4990	693	2129
"NM_001026214"	4990	270	1553
"NM_010551"	4989	195	4163
"NM_001033600"	4987	291	2303
"NM_172053"	4986	262	3930
"NM_177013"	4985	373	1488
"NM_001039094"	4985	402	1448
"NM_175686"	4983	1016	1669
"NM_175430"	4981	705	4283
"NM_198037"	4981	451	4317
"NM_020283"	4981	216	1196
"NM_018795"	4980	12	4508
"NM_145534"	4979	416	2008
"NM_172153"	4979	305	1858
"NM_172721"	4978	78	1874
"NM_175347"	4978	1	2733
"NM_010498"	4977	182	1840
"NM_023631"	4976	179	4189
"NM_030689"	4973	127	1608
"NM_001003933"	4973	207	3044
"NM_001045959"	4973	190	4203
"NM_145148"	4972	514	3459
"NM_011520"	4972	135	1463
"NM_021494"	4972	241	4104
"NM_053255"	4971	87	1175
"NM_001083321"	4969	483	3545
"NM_173038"	4967	179	1453
"NM_146121"	4967	223	3417
"NM_008377"	4966	461	3736
"NM_173760"	4966	24	3395
"NM_175554"	4964	90	4037
"NM_153804"	4963	277	4302
"NM_175201"	4963	190	1584
"NM_001048167"	4962	576	2282
"NM_145151"	4961	235	1311
"NM_001081291"	4959	73	4518
"NM_029277"	4959	410	2851
"NM_016747"	4958	326	2875
"NM_013657"	4956	189	2444
"NM_009210"	4955	178	3189
"NM_010099"	4955	176	1351
"NM_013915"	4954	1283	2851
"NM_146386"	4954	257	3064
"NM_001039056"	4953	295	1422
"NM_183029"	4953	60	1697
"NM_001003946"	4952	274	1308
"NM_175344"	4950	142	2877
"NM_053141"	4949	153	2561
"NM_020295"	4949	199	1671
"NM_001079513"	4948	119	2134
"NM_022312"	4948	610	4686
"NM_177407"	4948	148	1584
"NM_001048177"	4947	317	3715
"NM_009185"	4947	223	4011
"NM_198292"	4947	99	3485
"NM_019739"	4945	429	2387
"NM_001077359"	4944	128	2170
"NM_181072"	4944	352	3675
"NM_032396"	4943	86	1507
"NM_010926"	4942	135	758
"NM_133721"	4940	223	3333
"NM_001077360"	4940	127	2166
"NM_021878"	4939	192	3896
"NM_146003"	4938	622	4020
"NM_028493"	4937	293	2128
"NM_172677"	4937	248	2038
"NM_023858"	4935	1836	3971
"NM_183033"	4934	61	3534
"NM_033149"	4933	225	1151
"NM_010863"	4933	202	3525
"NM_175127"	4932	18	1124
"NM_011027"	4931	164	1951
"NM_176922"	4930	85	3651
"NM_030690"	4930	242	3181
"NM_027180"	4929	83	3664
"NM_153579"	4929	156	2207
"NM_009390"	4928	611	3652
"NM_144808"	4927	259	1728
"NM_009946"	4925	316	720
"NM_001025565"	4924	464	1456
"NM_011076"	4924	137	3967
"NM_019945"	4922	77	4789
"NM_148413"	4920	1	4842
"NM_172849"	4919	594	2807
"NM_178617"	4919	199	1257
"NM_007647"	4917	122	1480
"NM_033327"	4916	361	4239
"NM_175114"	4914	147	2966
"NM_008695"	4913	82	4293
"NM_021308"	4913	198	3113
"NM_011610"	4913	70	1494
"NM_010947"	4912	402	2144
"NM_011127"	4911	1016	1753
"NM_001033962"	4910	564	3113
"NM_009621"	4909	390	3296
"NM_172681"	4909	62	4855
"NM_001035226"	4906	201	3416
"NM_177852"	4906	278	3829
"NM_009628"	4903	495	3821
"NM_001005341"	4902	369	728
"NM_080455"	4902	65	2950
"NM_009578"	4902	271	1557
"NM_199018"	4898	291	3350
"NM_016705"	4898	110	4831
"NM_178016"	4897	36	1364
"NM_010350"	4895	774	4493
"NM_008840"	4893	287	3421
"NM_146217"	4891	319	3225
"NM_028758"	4891	111	1922
"NM_028029"	4887	19	4761
"NM_172151"	4887	127	2415
"NM_009726"	4887	81	4556
"NM_176893"	4886	190	4116
"NM_010804"	4886	102	3308
"NM_033567"	4885	54	1772
"NM_010875"	4885	341	2518
"NM_001081309"	4884	438	4514
"NM_029570"	4883	247	3774
"NM_025483"	4883	131	3244
"NM_201601"	4881	1168	3348
"NM_009702"	4880	154	4599
"NM_033604"	4880	350	3319
"NM_139145"	4879	177	2345
"NM_183141"	4877	523	2994
"NM_021356"	4877	877	2964
"NM_211138"	4875	249	1358
"NM_207681"	4872	229	651
"NM_011250"	4872	68	3475
"NM_170680"	4872	92	4597
"NM_013565"	4870	379	3540
"NM_018745"	4867	591	1937
"NM_018818"	4867	27	2015
"NM_146128"	4867	413	3391
"NM_029456"	4867	247	2781
"NM_016786"	4866	224	826
"NM_145390"	4865	120	2813
"NM_010566"	4865	111	3686
"NM_177546"	4864	328	1347
"NM_145426"	4864	242	1291
"NM_001048143"	4864	134	1795
"NM_001038991"	4864	465	1727
"NM_199007"	4863	250	3744
"NM_130457"	4863	93	4025
"NM_011249"	4863	64	3255
"NM_016713"	4862	190	4092
"NM_001038990"	4862	463	1725
"NM_001013749"	4859	279	1964
"NM_027423"	4858	31	3432
"NM_026952"	4857	55	3831
"NM_172558"	4856	21	4529
"NM_172466"	4855	364	4023
"NM_175025"	4854	385	3141
"NM_201407"	4853	391	4110
"NM_181815"	4853	437	3517
"NM_001029837"	4853	247	3381
"NM_001081407"	4853	304	4740
"NM_177282"	4853	282	3164
"NM_001004367"	4852	247	843
"NM_027156"	4852	15	1934
"NM_010615"	4850	192	3350
"NM_001081079"	4844	125	1519
"NM_001040086"	4843	89	3931
"NM_198110"	4842	99	1832
"NM_010096"	4842	533	2188
"NM_001015507"	4842	125	4384
"NM_012024"	4841	574	1977
"NM_016856"	4840	170	2518
"NM_198048"	4840	285	4460
"NM_010620"	4840	54	4217
"NM_011638"	4838	50	2341
"NM_026221"	4836	290	3199
"NM_018830"	4835	441	2711
"NM_028059"	4835	108	1823
"NM_008146"	4833	398	4741
"NM_172872"	4833	194	3244
"NM_138589"	4831	86	1192
"NM_207109"	4831	124	4182
"NM_022027"	4830	166	3015
"NM_011714"	4830	287	4726
"NM_198865"	4829	618	3491
"NM_172591"	4828	111	2468
"NM_180599"	4828	206	1255
"NM_178707"	4826	341	3994
"NM_001080548"	4824	287	2746
"NM_172699"	4823	176	2047
"NM_018793"	4822	269	3823
"NM_177267"	4822	142	2982
"NM_175429"	4822	258	1136
"NM_199022"	4820	772	2652
"NM_001025245"	4820	298	885
"NM_153078"	4820	248	3868
"NM_010954"	4819	144	2327
"NM_181750"	4812	428	3835
"NM_010567"	4811	388	4161
"NM_172260"	4810	160	2361
"NM_030719"	4807	292	1281
"NM_013860"	4806	527	2533
"NM_010417"	4804	620	4093
"NM_028709"	4803	6	2840
"NM_008984"	4802	356	4714
"NM_008448"	4802	394	3285
"NM_001003971"	4802	131	3163
"NM_017467"	4801	246	3296
"NM_053271"	4800	32	4624
"NM_028906"	4799	288	2966
"NM_001038642"	4799	343	1404
"NM_021359"	4798	201	2564
"NM_026121"	4798	39	1412
"NM_025958"	4798	37	3744
"NM_010103"	4797	342	1754
"NM_023799"	4797	162	2912
"NM_133788"	4796	24	878
"NM_175334"	4796	222	2585
"NM_028732"	4794	119	1048
"NM_029931"	4793	198	686
"NM_199307"	4793	172	2433
"NM_028447"	4792	172	1503
"NM_197943"	4791	200	3217
"NM_011019"	4791	96	3011
"NM_178618"	4786	125	2563
"NM_009930"	4786	103	4497
"NM_009230"	4785	212	1834
"NM_026647"	4785	209	1006
"NM_178673"	4783	394	2937
"NM_153163"	4783	164	4078
"NM_009754"	4782	229	561
"NM_177763"	4782	251	994
"NM_176833"	4781	69	1427
"NM_029758"	4781	234	1205
"NM_178748"	4781	222	3251
"NM_010142"	4780	106	3066
"NM_021275"	4779	1198	3162
"NM_145492"	4778	48	3983
"NM_177469"	4777	1128	2864
"NM_177294"	4777	217	4446
"NM_172858"	4773	481	2640
"NM_199080"	4772	498	2456
"NM_010252"	4771	399	1796
"NM_010728"	4769	375	1610
"NM_177475"	4768	92	1696
"NM_001040187"	4766	498	2450
"NM_016714"	4766	234	1634
"NM_019553"	4763	85	2640
"NM_080643"	4762	482	4087
"NM_144557"	4762	162	2732
"NM_007550"	4761	343	4593
"NM_176832"	4761	132	1679
"NM_007937"	4759	878	3508
"NM_027696"	4758	174	1760
"NM_025662"	4756	36	1223
"NM_172564"	4754	158	2248
"NM_028705"	4754	114	3266
"NM_146156"	4753	224	1249
"NM_173865"	4752	1030	2568
"NM_026496"	4751	141	2018
"NM_026203"	4751	258	3401
"NM_001082476"	4751	64	1860
"NM_011785"	4751	47	1486
"NM_008312"	4750	690	2069
"NM_023190"	4749	153	4169
"NM_001037723"	4749	580	3879
"NM_173413"	4749	55	678
"NM_130859"	4748	206	3271
"NM_011828"	4748	288	1358
"NM_010113"	4747	352	4005
"NM_133784"	4745	281	1468
"NM_178641"	4742	233	3631
"NM_001079909"	4741	747	2948
"NM_001040398"	4741	34	3312
"NM_173371"	4739	269	2662
"NM_008362"	4739	225	1955
"NM_007798"	4738	127	1146
"NM_013500"	4738	149	1219
"NM_001017983"	4738	71	2068
"NM_007939"	4737	79	3093
"NM_172683"	4736	30	4259
"NM_026534"	4735	26	1021
"NM_173781"	4734	84	710
"NM_001012450"	4733	517	2655
"NM_009644"	4732	88	2193
