Accession	TotLen	CDSFrst	CDSLast
NM_015288	6463	180	2552
NM_021110	6463	266	5656
NM_015691	6463	199	3477
NM_018227	6462	53	3211
NM_001098516	6462	483	1994
NM_001270	6457	149	5281
NM_000125	6456	363	2150
NM_014692	6456	181	2271
NM_018374	6456	323	1147
NM_004239	6452	357	6296
NM_014702	6449	846	2930
NM_013374	6448	665	3271
NM_014712	6447	687	5810
NM_001001344	6438	127	3789
NM_001037553	6435	103	1233
NM_001003800	6433	58	2625
NM_153717	6430	185	3163
NM_003320	6429	242	1927
NM_004238	6428	110	6088
NM_021629	6428	281	1303
NM_014080	6428	204	4850
NM_000495	6427	203	5260
NM_001010898	6420	479	2662
NM_015221	6419	93	4826
NM_015286	6419	121	3882
NM_014976	6416	88	5703
NM_020205	6413	357	2888
NM_001012393	6413	185	1201
NM_001029864	6412	273	3875
NM_015070	6409	72	4766
NM_003478	6408	668	3010
NM_004386	6406	100	4065
NM_020812	6405	42	6185
NM_006206	6405	149	3418
NM_021038	6404	1843	2991
NM_024646	6404	146	2380
NM_015852	6404	1286	2737
NM_178844	6401	412	3609
NM_004850	6401	450	4616
NM_006377	6398	293	5068
NM_000793	6395	403	1224
NM_006618	6393	117	4751
NM_001031804	6392	810	1931
NM_001001924	6391	435	4247
NM_016340	6389	207	5012
NM_014005	6388	725	3253
NM_001080481	6388	534	2978
NM_021982	6387	289	3570
NM_020918	6386	196	2682
NM_030626	6382	106	1698
XM_001714537	6382	1	2703
XM_001715114	6382	1	1767
NM_000351	6377	246	1997
NM_004193	6376	241	5820
NM_016009	6373	327	1424
NM_020714	6372	113	1702
NM_006210	6371	365	5131
NM_012401	6369	107	5623
NM_005828	6369	218	1246
NM_001109689	6367	118	1785
NM_014730	6367	152	1030
NM_004136	6367	163	3054
NM_152888	6366	448	5328
NM_004438	6364	43	3003
NM_001085458	6363	572	3478
NM_014832	6363	348	4244
NM_001076785	6362	310	1857
NM_207306	6358	1120	1725
NM_031483	6357	171	2759
NM_015245	6355	143	3547
NM_001080400	6353	1	4074
NM_198281	6352	520	2850
NM_014728	6352	507	4475
NM_015500	6349	243	2333
NM_080282	6348	880	5511
NM_005941	6347	283	2106
NM_001083953	6346	353	6214
NM_006464	6345	290	1603
NM_006282	6344	91	1554
NM_022817	6342	238	4005
NM_000461	6341	286	1671
NM_020228	6341	233	3715
NM_015199	6339	144	3305
NM_014636	6336	268	1941
NM_015347	6335	165	3323
NM_017641	6335	147	5132
NM_001100422	6335	413	2089
NM_017645	6334	254	3121
NM_001100913	6332	176	2857
NM_007123	6332	388	5028
NM_139057	6331	80	3367
NM_022574	6329	1010	4117
NM_022662	6329	248	6082
NM_020754	6321	533	4867
NM_130446	6320	59	1924
NM_016195	6319	73	5415
NM_013261	6318	121	2517
NM_000599	6316	774	1592
NM_000216	6314	151	2193
NM_020794	6313	31	4644
NM_080283	6310	144	5018
NM_001079673	6303	306	3902
NM_015045	6302	443	4015
NM_015299	6301	203	2239
NM_022828	6301	184	4476
NM_002834	6300	381	2162
NM_020459	6300	188	559
NM_015531	6300	228	6119
NM_015104	6299	57	5873
NM_025191	6298	54	2723
NM_001080497	6297	1	1920
NM_000833	6293	311	4705
NM_001097620	6293	318	1559
NM_020884	6289	93	6044
NM_020343	6287	144	5765
NM_014240	6284	50	2080
NM_014939	6283	365	4672
NM_002375	6282	470	3928
NM_006122	6279	19	3471
NM_004326	6278	741	5021
NM_001042749	6277	405	4211
NM_018017	6277	653	3349
NM_152754	6276	41	2374
NM_012156	6276	172	2817
NM_002299	6274	12	5795
NM_182503	6270	47	622
NM_020893	6269	936	5876
NM_012421	6266	32	5776
NM_005657	6266	174	6092
NM_018566	6265	48	1094
NM_001846	6264	290	5428
NM_016018	6263	326	3379
NM_203463	6259	125	1279
NM_007054	6257	155	2254
NM_015091	6257	210	5372
NM_002705	6256	91	5361
NM_005902	6256	299	1576
NM_015330	6255	228	3581
NM_015266	6255	211	1956
NM_138444	6255	258	1235
NM_178498	6253	314	2170
NM_014873	6253	228	1340
NM_015568	6251	190	1893
NM_025160	6250	347	1891
NM_017553	6249	214	4884
NM_001031732	6249	354	2537
NM_018013	6248	505	3126
NM_018169	6246	415	5658
XM_001714368	6246	1	6246
NM_014646	6245	240	2930
NM_004866	6245	158	1174
NM_024857	6245	347	5881
XM_001717344	6243	1	6243
NM_001010846	6243	88	1575
NM_000834	6240	210	4664
NM_002926	6240	905	5035
NM_001012755	6239	182	1105
NM_183238	6238	326	2251
NM_194313	6237	121	4227
NM_015135	6237	6	6044
NM_002886	6237	455	1006
NM_001105193	6236	175	2760
XM_001715277	6235	1	2580
NM_002942	6235	644	4780
NM_003648	6229	80	3592
NM_001048183	6225	283	2391
NM_004304	6222	908	5770
NM_017420	6217	1	2346
NM_000381	6217	402	2405
NM_001009880	6215	67	1281
NM_007039	6215	332	3856
NM_015345	6215	184	3387
NM_005436	6215	637	2061
NM_181705	6213	74	388
NM_015241	6210	174	3101
NM_012308	6210	107	3595
NM_020809	6207	286	3861
NM_014699	6207	276	5774
NM_001007257	6207	200	4645
NM_003760	6205	582	5339
NM_016831	6203	176	3781
NM_003799	6203	197	1627
NM_152586	6202	18	5072
NM_006060	6202	169	1728
NM_020700	6201	150	1694
NM_001039948	6201	158	3604
NM_015272	6199	65	4012
NM_015236	6193	174	3896
NM_004437	6193	793	2559
NM_015719	6192	87	5324
NM_001039199	6191	101	1129
NM_025235	6189	380	3880
NM_014682	6183	685	3828
NM_017745	6182	252	5417
NM_015455	6178	350	2023
NM_001440	6172	594	3353
NM_014830	6170	87	2225
NM_000069	6168	228	5849
XM_001725069	6168	701	3640
NM_001039570	6166	14	1441
NM_001390	6166	248	2479
NM_001100112	6163	129	5954
NM_003281	6162	94	657
NM_004513	6162	304	2199
NM_020440	6160	138	2777
NM_004956	6158	88	1521
NM_006540	6157	163	4557
NM_013390	6147	149	4300
NM_005393	6145	115	5844
NM_207333	6145	192	1721
NM_000843	6143	180	2813
NM_001098500	6142	810	4604
NM_020405	6140	83	1585
NM_015076	6139	74	1582
NM_015447	6139	360	4334
NM_004788	6138	130	3351
NM_001114	6138	269	3511
NM_015576	6138	257	3130
NM_001077690	6137	100	1935
NM_004606	6137	52	5733
NM_002972	6134	186	5789
NM_000492	6132	133	4575
NM_015168	6131	39	3950
NM_006954	6130	179	2614
NM_014920	6127	380	2278
NM_020403	6127	688	4299
NM_001093725	6124	1	1563
NM_005312	6121	131	3364
NM_017794	6117	364	5769
NM_018902	6115	859	3708
NM_003906	6113	37	5979
NM_024884	6111	80	1471
NM_015317	6111	24	3218
NM_006059	6107	99	4826
XM_036936	6105	486	5405
XM_036942	6105	486	5405
NM_080679	6104	229	5118
NM_006256	6104	343	3297
NM_004798	6103	168	2411
NM_138731	6102	466	1794
NM_000629	6099	148	1821
NM_153252	6097	264	5672
NM_032408	6096	346	4797
NM_014758	6095	549	3527
NM_001076675	6094	151	1737
NM_080927	6093	364	2691
NM_006277	6092	242	5332
NM_001030060	6089	3	524
NM_000046	6089	1287	2888
NM_001080417	6087	209	2818
NM_001012339	6083	228	1823
NM_138400	6082	16	2598
NM_000885	6082	764	3862
NM_019004	6081	377	3646
NM_005183	6080	63	5996
NM_003622	6076	378	3395
NM_001419	6075	168	1148
NM_007195	6074	69	2291
NM_014674	6072	59	2032
NM_025164	6072	37	3828
NM_178229	6069	76	4971
NM_016374	6067	499	4437
NM_014996	6065	12	4979
NM_012081	6063	351	2273
NM_001105539	6061	599	3214
NM_012096	6061	148	2277
NM_014904	6059	441	1979
NM_020708	6059	147	3497
NM_005044	6054	368	1444
NM_001042550	6054	351	3944
NM_015695	6054	225	3842
NM_012296	6053	161	2077
NM_021097	6053	25	2946
NM_001039112	6051	207	5780
NM_005668	6051	312	1391
NM_004946	6050	39	5531
XM_001720852	6049	58	936
NM_178509	6046	208	1869
NM_006094	6044	321	3596
NM_018482	6042	29	3418
NM_001098579	6042	80	2791
NM_020461	6040	513	5972
NM_007030	6039	123	782
NM_005990	6039	301	3207
XM_001718981	6038	537	812
NM_002472	6038	96	5909
XM_001128866	6037	537	812
NM_002470	6037	78	5900
NM_015291	6035	121	2469
NM_080836	6033	1	1206
NM_007220	6032	118	1071
NM_013448	6031	569	5239
NM_001010986	6030	100	3459
NM_017631	6029	238	5376
XM_001714948	6028	1	4608
NM_015556	6028	349	5763
NM_000268	6021	424	2211
NM_001041	6021	63	5546
NM_003028	6021	569	2098
NM_002271	6019	181	3528
NM_022842	6017	136	2646
NM_003682	6016	192	5135
NM_172020	6014	978	3932
NM_003939	6013	114	1823
NM_001017395	6012	342	2303
NM_020846	6011	145	1890
NM_006772	6010	241	4227
NM_001080450	6010	1	2487
NM_003583	6010	473	2059
NM_018403	6008	94	1842
NM_001018111	6007	259	1935
NM_001115	6005	2095	5850
NM_015692	5996	33	5831
XM_001133559	5995	4780	5289
NM_001011649	5993	182	5626
NM_003802	5992	91	5907
NM_000411	5991	439	2619
NM_001044387	5990	474	1766
NM_001987	5989	275	1633
NM_020348	5988	290	3145
NM_015111	5987	248	1882
NM_001025356	5987	203	2935
NM_014703	5984	169	4692
NM_006039	5983	403	4842
NM_002844	5982	221	4543
NM_001079514	5982	340	3744
NM_033427	5980	93	5084
XM_001717735	5974	1	1689
NM_015570	5972	322	4101
NM_019014	5968	460	3867
NM_017575	5968	56	4315
NM_001012426	5965	459	2501
NM_015110	5965	118	3423
NM_020777	5963	353	3382
NM_002519	5962	103	4386
NM_014864	5960	294	1523
NM_006955	5958	116	2452
NM_020728	5956	67	2748
NM_004822	5954	108	1922
NM_000615	5951	341	2887
NM_001098672	5951	158	3637
NM_015297	5950	212	1414
NM_001105562	5943	714	4622
NM_015566	5942	44	2056
NM_004938	5942	376	4668
NM_001609	5941	118	1416
NM_001105537	5940	437	5500
NM_130830	5938	144	1889
NM_002471	5937	68	5887
NM_002033	5937	174	1766
NM_031418	5936	146	3091
NM_015151	5936	156	4871
NM_015885	5932	346	5013
NM_199355	5930	420	4085
NM_000088	5927	127	4521
NM_000213	5925	188	5656
NM_020858	5923	440	3475
XM_001128001	5921	1305	3992
NM_020713	5919	55	2733
NM_003640	5917	309	4307
NM_002745	5916	241	1323
NM_007350	5913	36	1241
NM_207308	5913	73	5739
NM_024665	5911	254	1798
NM_015850	5911	943	3405
NM_030582	5910	22	4572
NM_198503	5909	61	3468
NM_022462	5908	256	2097
NM_005813	5907	556	3228
NM_019035	5906	388	3795
NM_002508	5903	103	3846
NM_001025266	5901	192	944
NM_001037954	5899	298	2349
NM_016436	5899	112	3150
XM_001721299	5898	83	5419
NM_002956	5898	156	4439
NM_000214	5896	414	4070
NM_003170	5896	91	5271
NM_001099410	5894	711	4898
NM_020748	5894	77	3691
NM_015016	5893	1	3930
NM_005732	5891	388	4326
NM_005848	5889	210	5801
NM_017831	5888	383	1081
NM_020899	5888	276	3317
NM_005920	5888	391	1956
NM_001102420	5887	699	1340
NM_005647	5886	647	2380
XM_001718867	5877	2578	2991
NM_015147	5877	215	2488
NM_015079	5876	242	2608
NM_003307	5876	101	4612
NM_002221	5875	37	2877
NM_006514	5874	1	5871
XM_929931	5873	58	5394
NM_017590	5868	217	3150
XM_377073	5867	789	2132
NM_015888	5865	257	2443
NM_015560	5864	56	2938
NM_001099415	5863	886	3849
NM_133496	5862	142	1272
NM_016173	5862	272	1288
NM_020883	5860	229	3786
NM_007356	5858	85	5370
NM_003392	5855	319	1461
NM_015037	5851	33	5561
NM_012104	5850	462	1967
NM_173462	5849	103	3858
NM_017551	5849	102	3131
NM_003617	5848	248	793
NM_003803	5848	335	5392
NM_001080427	5846	1	4734
NM_004232	5846	317	1924
NM_173156	5846	123	3536
NM_001105566	5845	106	5418
NM_001009881	5845	235	5172
NM_020734	5845	1263	2423
NM_001039538	5844	452	2131
NM_000406	5843	1752	2738
NM_001080395	5843	1	4206
NM_001009554	5842	126	1046
NM_015311	5841	58	5748
NM_012471	5840	920	3841
NM_014912	5840	174	2270
NM_004687	5840	72	3659
NM_005233	5837	226	3177
NM_002725	5833	201	1349
NM_002291	5831	336	5696
NM_002253	5830	304	4374
NM_014695	5828	77	4360
NM_005544	5828	1021	4749
NM_001621	5827	583	3129
NM_015253	5827	328	2055
NM_003247	5826	249	3767
NM_015275	5823	88	3609
NM_033396	5822	166	5355
NM_006873	5822	11	2218
NM_001098518	5822	290	4330
NM_014243	5821	38	3655
NM_078483	5821	218	1648
NM_000408	5820	135	2318
NM_025190	5819	810	4175
NM_005603	5818	1	3756
NM_004296	5818	255	1673
NM_017934	5817	205	5670
NM_002292	5817	300	5696
NM_133448	5815	330	3629
NM_014293	5814	155	1657
NM_152793	5814	202	597
NM_003861	5814	55	2883
NM_020177	5813	563	2416
NM_003410	5811	259	2676
NM_000814	5811	143	1564
NM_003112	5811	182	2536
NM_000210	5810	204	3425
NM_032435	5809	262	3372
NM_016081	5809	212	3532
NM_001969	5809	523	1818
NM_194247	5808	107	1243
NM_014683	5807	501	3611
NM_002577	5802	136	1710
NM_020840	5801	184	3528
NM_004898	5801	339	2879
NM_152372	5800	164	4477
NM_017433	5798	361	5211
XM_001133363	5796	4242	4691
NM_015672	5796	486	5405
NM_015177	5795	258	2117
NM_207111	5793	191	2962
NM_002892	5792	255	4028
NM_002841	5787	718	5055
NM_024953	5787	21	2939
NM_005458	5786	458	3283
NM_015496	5786	14	5452
NM_052851	5784	374	3361
NM_001230	5777	419	1858
NM_015107	5776	210	3284
NM_015525	5775	528	4589
NM_001011513	5774	152	1615
NM_194282	5772	379	2628
NM_001030006	5772	190	3045
NM_003221	5770	167	1549
NM_032578	5770	233	4195
NM_006633	5769	223	4950
NM_004727	5768	288	3587
NM_001012418	5768	298	1464
NM_014774	5766	978	2465
NM_030650	5765	194	1480
NM_019117	5762	90	2246
NM_001875	5761	124	4626
NM_006154	5760	83	2785
NM_031413	5760	1	4455
NM_024086	5758	149	1837
NM_003070	5758	100	4872
NM_014978	5757	228	3896
NM_006133	5756	112	3240
NM_004973	5756	245	3985
NM_000202	5756	128	1780
NM_015112	5756	284	5680
NM_000826	5755	460	3111
NM_021255	5755	287	1549
NM_130466	5753	604	3810
NM_194285	5752	217	2274
NM_003074	5750	120	3437
NM_014787	5750	165	2906
NM_015188	5749	186	2513
NM_000610	5748	435	2663
NM_000901	5747	215	3169
NM_014909	5746	634	1731
NM_014757	5745	264	3314
NM_013279	5745	36	3371
NM_000553	5745	789	5087
NM_025000	5744	230	1792
NM_015559	5744	6	4634
NM_005082	5744	61	1953
NM_001080744	5743	538	2838
NM_001003760	5743	142	2046
NM_001105573	5743	132	992
XM_001133467	5742	1	5195
NM_203394	5742	237	2972
NM_014746	5740	443	1321
NM_014661	5740	524	1792
NM_025015	5739	106	2133
NM_002015	5738	386	2353
NM_014772	5737	286	2082
NM_020429	5737	321	2594
NM_007168	5736	180	4925
NM_001006932	5735	114	2339
NM_001201	5734	321	1739
NM_080764	5733	777	2408
NM_025003	5733	1	5733
NM_003559	5732	482	1732
NM_000748	5731	265	1773
NM_005910	5731	241	1566
NM_019008	5730	499	1890
NM_001099455	5730	112	630
NM_001105531	5729	519	4478
NM_007238	5727	124	762
NM_002976	5727	128	5176
NM_017752	5726	166	3528
NM_012302	5723	217	4428
NM_016298	5722	211	2340
NM_001001664	5721	380	1558
NM_017709	5720	200	1375
NM_002609	5718	470	3790
NM_178554	5718	63	2048
NM_001079812	5718	83	3874
NM_000379	5717	80	4081
NM_003887	5711	341	3361
NM_020742	5706	465	2915
NM_001695	5704	246	1394
NM_016929	5703	316	1071
NM_004734	5703	213	2402
NM_032445	5702	160	3069
NM_015170	5699	707	3322
NM_015711	5699	936	4892
NM_001067	5698	127	4722
NM_015157	5695	354	4487
NM_014829	5695	169	3264
NM_020764	5695	33	4328
NM_015191	5694	119	2899
NM_017434	5693	347	5002
NM_001009571	5692	164	3931
NM_005215	5690	588	4931
NM_015354	5689	23	5272
NM_015173	5688	344	3850
NM_014856	5688	402	4892
NM_001033576	5688	98	2887
NM_005124	5687	201	4628
NM_025009	5687	235	3657
NM_018899	5684	241	3264
NM_001040151	5682	408	1055
NM_003072	5681	277	5220
NM_015039	5680	336	1259
NM_032777	5680	35	4030
NM_024837	5679	143	3721
NM_000544	5679	123	2234
NM_000548	5675	107	5530
NM_001033551	5675	158	1531
NM_031889	5674	282	3710
NM_052917	5674	568	2238
NM_006080	5672	316	2631
NM_173808	5669	101	1165
NM_001078166	5668	210	815
XM_001724068	5668	1527	1775
NM_006315	5666	377	1105
NM_001098398	5666	395	4096
NM_013381	5666	97	3171
NM_199340	5665	532	5436
NM_173531	5665	93	1721
NM_181504	5663	63	1427
NM_015261	5661	607	5103
NM_020731	5661	45	2204
NM_020917	5659	94	1695
NM_014021	5658	267	2111
NM_021623	5656	235	1512
NM_002657	5656	218	1708
XM_001725854	5654	257	922
NM_006526	5653	272	3418
NM_007157	5651	214	2625
NM_024867	5651	112	5580
NM_001704	5650	449	5017
NM_024617	5648	216	4703
NM_020747	5645	124	4662
NM_001286	5644	114	2723
NM_000902	5643	121	2373
NM_181809	5642	347	1555
NM_173689	5641	93	3950
NM_015155	5640	42	2258
NM_003958	5639	194	1651
NM_032449	5639	139	2715
NM_001040439	5635	121	4113
NM_006981	5635	730	2610
NM_173500	5635	440	4174
NM_014956	5634	148	4530
XM_001721910	5633	222	1970
XM_001126195	5632	85	654
NM_007335	5632	22	5289
NM_016531	5632	333	1370
NM_024312	5631	180	3950
NM_014720	5629	35	3742
NM_182485	5627	88	1857
NM_006011	5626	156	1283
NM_001081550	5625	33	4814
NM_021977	5624	28	1698
NM_001105244	5624	504	4901
NM_018218	5623	1	3744
NM_005562	5623	315	3896
NM_003629	5621	691	2076
NM_016217	5621	286	1917
NM_024080	5621	41	3355
NM_006549	5620	830	2596
NM_024511	5620	231	2042
NM_007055	5618	95	4267
XM_001721918	5618	557	3571
NM_017633	5617	319	1647
NM_005228	5616	247	3879
NM_014783	5616	723	3794
NM_014777	5613	137	4711
NM_000494	5610	170	4663
NM_178011	5609	551	2296
NM_005704	5609	111	4451
NM_001099289	5608	1	2649
NM_002126	5607	526	1413
NM_152455	5607	148	2706
NM_173463	5606	239	1042
NM_002716	5605	85	1890
NM_145912	5605	39	851
NM_198488	5604	70	3609
NM_000961	5603	55	1557
NM_033141	5602	1	3357
NM_014916	5602	294	4805
NM_000227	5601	4	5178
NM_016441	5601	40	3150
NM_014749	5600	274	4692
NM_145176	5599	172	2025
NM_014797	5597	169	2262
NM_018100	5596	216	2138
NM_015015	5595	219	3509
NM_014629	5595	179	4213
NM_001100117	5592	140	4189
NM_006617	5591	134	4999
NM_002357	5587	261	926
XM_001714211	5587	1	4506
NM_017763	5585	1957	4308
NM_021645	5585	734	3034
NM_001856	5584	366	5180
NM_014795	5583	481	4125
XM_001715460	5583	511	5283
NM_032888	5583	1	5583
NM_007131	5583	2656	4188
NM_018243	5582	163	1452
NM_000430	5581	556	1788
NM_022058	5580	185	3451
NM_002501	5576	69	1394
NM_052905	5575	368	3646
NM_015564	5572	410	1960
NM_000314	5572	1032	2243
NM_014805	5567	228	2051
NM_014899	5566	538	2373
NM_024607	5564	166	1023
NM_003388	5563	328	3468
NM_005898	5562	190	2319
NM_001944	5561	110	3109
NM_016577	5561	382	1008
NM_014572	5558	443	3709
NM_014283	5556	220	3984
NM_017610	5556	423	3383
NM_057175	5554	257	2857
NM_181782	5550	353	3181
NM_004535	5550	365	3730
NM_000933	5546	137	3721
NM_014755	5544	298	1242
NM_001009610	5543	547	2220
NM_145294	5541	55	5301
NM_000744	5540	232	2115
NM_019063	5539	237	3182
NM_017656	5539	175	1239
NM_017651	5538	280	3870
NM_014272	5537	212	5272
NM_005400	5537	198	2411
NM_004393	5537	419	3106
NM_015156	5537	1	1449
NM_020390	5537	131	592
NM_001702	5535	184	4938
NM_018361	5535	313	1407
NM_005096	5535	113	4225
NM_017769	5534	107	2227
NM_020956	5533	270	713
NM_001013703	5532	51	5000
NM_001099439	5526	87	3113
NM_007098	5525	76	4998
NM_133264	5525	241	1563
NM_017738	5522	27	4247
NM_020901	5521	129	5078
NM_012382	5519	149	937
NM_001102396	5519	81	716
NM_020193	5518	144	4112
NM_018947	5518	146	463
NM_153700	5515	79	5406
NM_015473	5514	78	5339
NM_015130	5507	273	4073
NM_022465	5506	590	2347
NM_001015051	5506	7	1710
NM_005435	5505	119	4912
NM_001004317	5504	204	956
NM_003474	5504	352	3081
NM_012224	5501	493	4269
NM_005922	5501	143	4969
NM_004653	5501	288	4907
NM_018416	5499	1086	2810
NM_014258	5497	140	4732
NM_000362	5496	1187	1822
NM_002662	5494	32	3256
NM_003439	5494	220	1911
NM_002855	5493	173	1726
NM_020781	5493	852	2267
NM_021020	5492	112	1902
NM_014780	5491	304	5400
NM_145753	5491	116	3748
NM_003716	5489	351	4412
NM_001077700	5488	234	1769
NM_001079877	5488	70	2343
NM_001097633	5488	444	1730
NM_014711	5488	362	3337
NM_016083	5486	64	1482
NM_006437	5485	107	5281
NM_001010000	5482	208	1920
NM_001735	5480	31	5061
NM_001104554	5480	669	1661
NM_032900	5478	30	1514
NM_019593	5478	214	2232
NM_181712	5477	378	3365
NM_181672	5475	218	3358
NM_018898	5475	177	3068
NM_001101800	5474	535	3198
NM_005063	5473	491	1570
NM_015125	5473	41	4867
NM_002158	5472	316	1611
NM_032552	5472	70	3468
NM_014738	5472	276	4346
NM_001029939	5469	139	2679
NM_000702	5468	105	3167
NM_001098844	5464	45	1100
NM_000663	5463	816	2318
NM_173511	5463	433	1470
NM_001079910	5460	112	5280
NM_000135	5460	43	4410
NM_020854	5459	216	3866
NM_018071	5458	30	4589
NM_014957	5458	279	3875
NM_015033	5457	220	2073
NM_019090	5455	133	3276
NM_001080391	5455	142	2799
NM_052941	5454	46	1968
NM_019072	5453	221	1135
NM_001001132	5451	269	3931
NM_001100420	5451	92	985
NM_000299	5451	252	2495
XM_001723375	5450	4940	5401
NM_002957	5449	69	1457
NM_016937	5448	24	4412
NM_001083615	5448	144	4088
XM_001724221	5448	4938	5399
NM_004845	5447	132	1241
NM_001942	5447	213	3362
NM_003048	5446	143	2581
NM_153607	5446	305	2224
NM_001039479	5445	506	2977
NM_144718	5445	261	2828
NM_001081461	5445	325	1569
NM_003373	5443	95	3295
NM_000390	5442	31	1992
NM_002522	5441	159	1457
NM_001332	5440	146	3823
XM_001725824	5439	404	1135
XM_001716966	5438	1	5193
NM_007073	5437	88	1170
NM_000899	5435	184	1005
NM_001703	5434	355	5112
NM_001379	5434	238	5088
NM_001356	5433	856	2844
NM_002254	5431	658	3039
NM_021945	5431	601	1818
NM_005399	5431	146	964
NM_015662	5430	52	5301
NM_004293	5430	184	1548
NM_032427	5428	1286	4756
NM_002420	5428	129	4940
NM_014897	5428	320	2140
NM_014737	5426	197	1177
NM_000592	5426	52	5286
NM_007293	5426	52	5286
NM_020769	5425	247	4413
NM_012120	5425	457	2376
XM_001715306	5424	3036	3503
NM_005475	5423	358	2085
NM_020888	5422	45	3329
NM_001024596	5420	262	1731
NM_001009993	5420	230	817
NM_021140	5418	27	4232
NM_014106	5418	312	2387
NM_006175	5417	165	5252
NM_001020658	5416	114	3680
NM_020335	5415	487	2052
NM_015185	5413	802	2352
NM_003470	5412	200	3508
NM_005026	5411	209	3343
XM_001721240	5411	77	5247
NM_032134	5411	181	5172
NM_152519	5410	209	3172
NM_001012756	5407	845	2083
NM_022719	5405	38	1468
NM_016132	5403	125	1927
NM_014913	5403	456	3851
NM_003430	5403	114	3689
NM_014734	5402	314	1225
NM_020148	5402	525	2276
NM_014938	5400	1	2760
NM_006108	5400	539	2962
NM_004464	5399	238	1044
NM_015465	5399	79	4605
NM_001044385	5399	102	1328
NM_020823	5397	12	1850
NM_000891	5397	384	1667
NM_003718	5396	283	4821
NM_031281	5395	159	3092
NM_015210	5391	143	4903
NM_001100412	5389	436	4449
NM_001102406	5389	228	3962
NM_015257	5388	19	1134
NM_006699	5388	722	2647
NM_018448	5387	350	4042
NM_018945	5387	304	1656
XM_001717454	5386	1	3437
NM_015318	5386	332	3379
NM_021072	5386	26	2698
NM_153240	5385	78	4070
NM_005157	5384	4	3396
NM_152536	5384	498	4163
NM_015231	5383	86	4396
NM_015082	5382	219	2747
NM_002486	5381	460	2832
NM_002649	5379	311	3619
NM_006504	5376	280	2382
NM_022474	5375	467	2494
NM_173851	5373	231	1340
NM_020466	5371	40	306
NM_025145	5365	117	5114
NM_145693	5363	68	2740
NM_006298	5362	185	1921
NM_003714	5361	1311	2219
