"Transcript"	"miRNA"	"UTR_length"	"Site_range"	"Seed_range"	"Seed_kind"	"GU_pair"	"tA1"	"region12.17"	"region4.15"	"X2.8_range"	"X9.11_range"	"X12._range"	"Seed44_score"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Ghybrid_score"	"Gnucl"	"Gnucl_score"	"Gtotal"	"Gtotal_score"	"SiteAcc"	"SiteAcc_score"	"UpsAcc"	"UpsAcc_score"	"DwsAcc"	"DwsAcc_score"	"SeedAcc"	"SeedAcc_score"	"SiteBegin"	"SiteBegin_score"	"UpAU"	"UpAU_score"	"DwAU"	"DwAU_score"
"NM_017589"	"miR-30e-3p"	1000	"126-143"	"140-143"	"other"	-1	0	0	0	"140-143"	"135-137"	"126-133"	0.8285	0.8818	0.7778	-16.6	1.0556	-0.151	0.8444	4.886	0.8224	0.338	1.0386	0.481	1.0884	0.484	1.0538	0.119	0.9741	0.12	1.3241	0.36	0.9068	0.44	1.0407
"NM_017589"	"miR-30e-3p"	1000	"126-145"	"140-145"	"7mer-A1"	2	1	0	0	"140-145"	"135-137"	"126-133"	1.5251	0.8818	1.4391	-19.1	0.9855	-0.175	0.8444	-0.353000000000002	1.0466	0.322	1.0386	0.481	1.0884	0.509	1.2025	0.138	0.9741	0.12	1.3241	0.36	0.9068	0.44	1.0407
"NM_017589"	"miR-30e-3p"	1000	"19-39"	"34-39"	"6mer"	2	0	0	0	"30-39"	"26-29"	"19-25"	1.4238	0.8818	1.3911	-11.7	1.3339	-1.023	0.9835	-2.411	1.0858	0.485	1.1339	0.235	0.8986	0.284	0.9554	0.589	1.0133	0.01	1.0133	0.444	1.0746	0.56	1.4995
"NM_017589"	"miR-30e-3p"	1000	"34-67"	"63-67"	"other"	-1	0	0	0	"54-66"	"51-53"	"34-50"	0.8285	0.8818	0.7778	-15.4	1.0854	-0.651	1.0496	11.115	0.8224	0.321	1.0386	0.443	1.1779	0.545	1.2025	0.054	0.9668	0.03	1.0133	0.44	1.0746	0.48	1.0323
"NM_017589"	"miR-320a"	1000	"104-115"	"109-115"	"other"	-1	0	0	0	"114-115"	"111-113"	"104-110"	0.8285	0.8818	0.7778	-22.9	0.8989	-0.336	0.8444	-8.927	1.2351	0.367	1.0998	0.455	1.0884	0.446	0.9889	0.365	0.9801	0.1	1.3241	0.44	1.0746	0.36	1.0396
"NM_017589"	"miR-320a"	1000	"104-121"	"115-121"	"other"	-1	0	0	0	"118-121"	"115-117"	"104-110"	0.8285	0.8818	0.7778	-25	0.6785	-3.186	1.2947	-9.211	1.2612	0.427	1.0674	0.455	1.0884	0.361	0.9187	0.573	1.0133	0.1	1.3241	0.44	1.0746	0.4	1.0396
"NM_017589"	"miR-320a"	1000	"104-123"	"118-123"	"offset-6mer"	1	0	0	0	"118-123"	"115-117"	"104-110"	1.2719	0.8818	1.2723	-26.6	0.6785	-3.395	1.2947	-9.212	1.2612	0.438	1.0674	0.455	1.0884	0.372	0.9187	0.579	1.0133	0.1	1.3241	0.44	1.0746	0.36	1.0396
"NM_017589"	"miR-320a"	1000	"125-140"	"137-140"	"other"	-1	0	0	0	"140-140"	"137-139"	"125-135"	0.8285	0.8818	0.7778	-16.7	1.0556	-0.282	0.8444	-1.564	1.0356	0.39	1.0998	0.478	1.0884	0.436	0.9889	0.36	0.9801	0.12	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-320a"	1000	"125-142"	"142-142"	"other"	-1	0	0	0	"140-142"	"137-139"	"125-135"	0.8285	0.8818	0.7778	-18.5	1.0315	-0.282	0.8444	2.922	0.8224	0.369	1.0998	0.478	1.0884	0.462	1.0538	0.104	0.9741	0.12	1.3241	0.36	0.9068	0.4	1.0396
"NM_017589"	"miR-320a"	1000	"125-149"	"147-149"	"other"	-1	0	0	0	"140-149"	"137-139"	"125-135"	0.8285	0.8818	0.7778	-19.7	0.9855	-0.282	0.8444	2.134	0.8224	0.388	1.0998	0.478	1.0884	0.452	1.0538	0.763	1.1047	0.12	1.3241	0.36	0.9068	0.52	1.1344
"NM_017589"	"miR-320a"	1000	"136-154"	"149-154"	"offset-6mer"	1	0	0	0	"149-154"	"146-146"	"136-145"	1.2719	0.8818	1.2723	-23.2	0.8906	-4.83	1.1472	-7.09	1.1867	0.427	1.0674	0.416	1.1779	0.405	0.9889	0.555	1.0133	0.13	1.3241	0.44	1.0746	0.6	1.4995
"NM_017589"	"miR-320a"	1000	"136-159"	"155-159"	"other"	-1	0	0	0	"157-159"	"155-156"	"136-152"	0.8285	0.8818	0.7778	-23.7	0.8906	-2.067	1.1352	-8.119	1.2351	0.363	1.0998	0.416	1.1779	0.494	1.0538	0.117	0.9741	0.13	1.3241	0.44	1.0746	0.72	2.0107
"NM_017589"	"miR-320a"	1000	"40-58"	"53-58"	"other"	-1	0	1	0	"57-58"	"54-56"	"40-53"	1.1271	1.134	0.7778	-16.8	1.0556	-0.449	0.8444	-0.664999999999999	1.0466	0.279	0.9592	0.497	1.0884	0.469	1.0538	0.592	1.0133	0.04	1.0133	0.52	1.4126	0.4	1.0396
"NM_017589"	"miR-320a"	1000	"40-60"	"53-60"	"other"	-1	0	1	0	"57-60"	"54-56"	"40-53"	1.1271	1.134	0.7778	-24.1	0.809	-1.297	0.9835	-9.57	1.2612	0.281	0.9592	0.497	1.0884	0.483	1.0538	0.519	1.0786	0.04	1.0133	0.52	1.4126	0.44	1.0407
"NM_017589"	"miR-320a"	1000	"75-86"	"83-86"	"other"	-1	0	0	0	"86-86"	"83-85"	"75-81"	0.8285	0.8818	0.7778	-17.6	1.0492	-2.159	1.1352	-3.405	1.0896	0.403	1.0674	0.527	1.128	0.407	0.9889	0.564	1.0133	0.07	1.0133	0.52	1.4126	0.36	1.0396
"NM_017589"	"miR-320a"	1000	"75-88"	"86-88"	"other"	-1	0	0	0	"88-88"	"86-87"	"75-83"	0.8285	0.8818	0.7778	-19.5	0.9855	-0.055	0.8444	-1.467	1.0356	0.39	1.0998	0.527	1.128	0.403	0.9889	0.312	0.9601	0.07	1.0133	0.52	1.4126	0.36	1.0396
"NM_017589"	"miR-320a"	1000	"75-98"	"95-98"	"other"	-1	0	0	0	"97-98"	"95-96"	"75-91"	0.8285	0.8818	0.7778	-19.8	0.9855	-2.075	1.1352	0.347999999999999	0.8224	0.428	1.0674	0.527	1.128	0.431	0.9889	0.428	1.0052	0.07	1.0133	0.52	1.4126	0.4	1.0396
"NM_017589"	"miR-320a"	1000	"8-27"	"23-27"	"other"	-1	0	0	0	"27-27"	"24-26"	"8-23"	0.8285	0.8818	0.7778	-16	1.0556	-0.704	1.0496	-2.333	1.0858	0.365	1.0998	0.053	0.8115	0.314	0.9432	0.579	1.0133	0	1.0133	0.429	1.0746	0.64	1.9758
"NM_017589"	"miR-320a"	1000	"8-29"	"23-29"	"other"	-1	0	0	0	"27-29"	"24-26"	"8-23"	0.8285	0.8818	0.7778	-22.9	0.8989	-1.106	0.9835	-9.178	1.2612	0.381	1.0998	0.053	0.8115	0.348	0.9432	0.568	1.0133	0	1.0133	0.429	1.0746	0.64	1.9758
"NM_017589"	"miR-320a"	1000	"84-112"	"107-112"	"other"	-1	0	0	0	"109-112"	"99-108"	"84-98"	0.8285	0.8818	0.7778	-22.2	0.8989	-2.978	1.1841	0.108000000000001	0.8224	0.403	1.0674	0.592	1.2543	0.459	1.0538	0.389	0.9801	0.08	1.0133	0.4	0.9068	0.44	1.0407
"NM_017589"	"miR-331-3p"	1000	"102-107"	"102-107"	"other"	-1	0	0	0	"106-107"	"103-105"	"102-102"	0.8285	0.8818	0.7778	-17.2	1.0492	-0.08	0.8444	-7.387	1.1867	0.282	0.9592	0.477	1.0884	0.394	0.9187	0.282	0.9836	0.1	1.3241	0.44	1.0746	0.4	1.0396
"NM_017589"	"miR-331-3p"	1000	"102-112"	"111-112"	"other"	-1	0	0	0	"106-111"	"103-105"	"102-102"	0.8285	0.8818	0.7778	-18.1	1.0315	-0.08	0.8444	-4.828	1.0878	0.298	0.9592	0.477	1.0884	0.459	1.0538	0.154	1.036	0.1	1.3241	0.44	1.0746	0.44	1.0407
"NM_017589"	"miR-331-3p"	1000	"11-29"	"22-29"	"other"	-1	0	0	0	"26-29"	"23-25"	"11-22"	0.8285	0.8818	0.7778	-25.8	0.6785	-6.416	1.2058	-14.811	1.2507	0.399	1.0998	0.117	0.8469	0.348	0.9432	0.592	1.0133	0.01	1.0133	0.3	0.9753	0.64	1.9758
"NM_017589"	"miR-331-3p"	1000	"137-144"	"142-144"	"other"	-1	0	0	0	"139-144"	"137-138"	"0-0"	0.8285	0.8818	0.7778	-19.4	0.9855	-0.31	0.8444	-5.29	1.1792	0.235	0.841	0.428	1.1779	0.502	1.2025	0.044	0.9589	0.13	1.3241	0.44	1.0746	0.48	1.0323
"NM_017589"	"miR-331-3p"	1000	"137-149"	"148-149"	"other"	-1	0	0	0	"139-148"	"137-138"	"0-0"	0.8285	0.8818	0.7778	-19.9	0.9855	-0.31	0.8444	-6.645	1.1451	0.377	1.0998	0.428	1.1779	0.452	1.0538	0.793	1.1047	0.13	1.3241	0.44	1.0746	0.52	1.1344
"NM_017589"	"miR-331-3p"	1000	"140-159"	"156-159"	"other"	-1	0	0	0	"156-159"	"150-152"	"140-145"	0.8285	0.8818	0.7778	-21.4	0.8869	-0.211	0.8444	-7.258	1.1867	0.324	1.0386	0.412	1.1779	0.494	1.0538	0.137	0.9741	0.14	1.3241	0.4	0.9068	0.72	2.0107
"NM_017589"	"miR-331-3p"	1000	"2-14"	"9-14"	"other"	-1	0	0	0	"11-14"	"9-10"	"2-5"	0.8285	0.8818	0.7778	-20.5	0.8683	-0.047	0.8444	1.134	0.8224	0.147	0.7823	0.076	0.8115	0.472	1.0538	0.223	0.9986	0	1.0133	1	0.3095	0.52	1.1344
"NM_017589"	"miR-331-3p"	1000	"2-25"	"23-25"	"other"	-1	0	0	0	"11-24"	"9-10"	"2-5"	0.8285	0.8818	0.7778	-22.9	0.8989	-0.048	0.8444	1.765	0.8224	0.301	1.0386	0.076	0.8115	0.324	0.9432	0.837	1.046	0	1.0133	1	0.3095	0.6	1.4995
"NM_017589"	"miR-331-3p"	1000	"55-67"	"64-67"	"other"	-1	0	0	0	"64-67"	"62-63"	"55-61"	0.8285	0.8818	0.7778	-18.3	1.0315	-0.459	0.8444	-2.233	1.0858	0.283	0.9592	0.246	0.8986	0.545	1.2025	0.067	0.9668	0.05	1.0133	0.64	1.54	0.48	1.0323
"NM_017589"	"miR-340"	1000	"118-128"	"127-128"	"other"	-1	0	0	0	"0-0"	"127-128"	"118-124"	0.8285	0.8818	0.7778	-16.4	1.0556	-3.415	1.2947	-6.442	1.1451	0.457	1.1339	0.36	1.0562	0.441	0.9889	0.053	0.9668	0.11	1.3241	0.32	0.9071	0.36	1.0396
"NM_017589"	"miR-34a"	1000	"117-130"	"129-130"	"other"	-1	0	0	0	"129-130"	"126-126"	"117-122"	0.8285	0.8818	0.7778	-16.1	1.0556	-2.49	1.1352	-0.443000000000001	1.0466	0.425	1.0674	0.343	0.8516	0.425	0.9889	0.245	0.9986	0.11	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-34a"	1000	"117-136"	"135-136"	"other"	-1	0	0	0	"130-136"	"128-129"	"117-122"	0.8285	0.8818	0.7778	-17.6	1.0492	-2.49	1.1352	-1.43	1.0356	0.463	1.1339	0.343	0.8516	0.388	0.9187	0.779	1.1047	0.11	1.3241	0.36	0.9068	0.32	0.8639
"NM_017589"	"miR-34a"	1000	"117-139"	"137-139"	"other"	-1	0	0	0	"129-139"	"126-126"	"117-122"	0.8285	0.8818	0.7778	-18.9	1.0315	-2.49	1.1352	0.315000000000001	0.8224	0.463	1.1339	0.343	0.8516	0.413	0.9889	0.462	1.032	0.11	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-34a"	1000	"146-161"	"158-161"	"other"	-1	0	0	0	"161-161"	"158-160"	"146-153"	0.8285	0.8818	0.7778	-15.2	1.0854	-5.281	1.1611	-2.854	1.0858	0.468	1.1339	0.368	1.0562	0.462	1.0538	0.522	1.0786	0.14	1.3241	0.4	0.9068	0.72	2.0107
"NM_017589"	"miR-34a"	1000	"146-163"	"162-163"	"other"	-1	0	0	0	"161-163"	"158-160"	"146-153"	0.8285	0.8818	0.7778	-17.1	1.0492	-5.281	1.1611	-3.662	1.0896	0.495	1.1339	0.368	1.0562	0.426	0.9889	0.708	0.9853	0.14	1.3241	0.4	0.9068	0.72	2.0107
"NM_017589"	"miR-34a"	1000	"146-165"	"164-165"	"other"	-1	0	0	0	"161-165"	"158-160"	"146-153"	0.8285	0.8818	0.7778	-19.9	0.9855	-5.281	1.1611	-6.385	1.1451	0.506	1.1746	0.368	1.0562	0.395	0.9187	0.607	1.0341	0.14	1.3241	0.4	0.9068	0.76	2.2157
"NM_017589"	"miR-34a"	1000	"182-202"	"198-202"	"other"	-1	0	0	0	"194-202"	"191-193"	"182-190"	0.8285	0.8818	0.7778	-16.8	1.0556	-2.235	1.1352	-3.737	1.0896	0.365	1.0998	0.375	1.0562	0.36	0.9187	0.292	0.9836	0.18	1.3241	0.64	1.54	0.68	1.7275
"NM_017589"	"miR-34a"	1000	"2-11"	"9-11"	"other"	-1	0	0	0	"7-11"	"3-5"	"2-2"	0.8285	0.8818	0.7778	-15.1	1.0854	0	0.8444	2.015	0.8224	0.138	0.7823	0.076	0.8115	0.426	0.9889	0.266	0.9836	0	1.0133	1	0.3095	0.52	1.1344
"NM_017589"	"miR-34a"	1000	"60-70"	"65-70"	"other"	-1	0	0	0	"69-70"	"66-68"	"60-65"	0.8285	0.8818	0.7778	-17.1	1.0492	-0.01	0.8444	-1.906	1.0356	0.391	1.0998	0.309	0.8516	0.505	1.2025	0.459	1.032	0.06	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-34a"	1000	"60-73"	"73-73"	"other"	-1	0	0	0	"69-73"	"66-68"	"60-65"	0.8285	0.8818	0.7778	-17.3	1.0492	-0.01	0.8444	-1.446	1.0356	0.506	1.1746	0.309	0.8516	0.444	0.9889	0.794	1.1047	0.06	1.0133	0.6	1.3518	0.4	1.0396
"NM_017589"	"miR-34a"	1000	"60-77"	"75-77"	"other"	-1	0	0	0	"69-77"	"66-68"	"60-65"	0.8285	0.8818	0.7778	-19.7	0.9855	-0.01	0.8444	-4.041	1.0878	0.552	1.3158	0.309	0.8516	0.406	0.9889	0.681	1.1493	0.06	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-34a"	1000	"7-26"	"24-26"	"other"	-1	0	0	0	"19-26"	"16-18"	"7-14"	0.8285	0.8818	0.7778	-17.6	1.0492	-0.121	0.8444	-2.164	1.0858	0.375	1.0998	0.015	0.6317	0.314	0.9432	0.683	1.1493	0	1.0133	0.333	0.9071	0.6	1.4995
"NM_017589"	"miR-34a"	1000	"96-113"	"111-113"	"other"	-1	0	0	0	"105-113"	"102-104"	"96-101"	0.8285	0.8818	0.7778	-16.1	1.0556	-0.029	0.8444	0.149999999999999	0.8224	0.362	1.0998	0.446	1.1779	0.465	1.0538	0.191	1.036	0.09	1.0133	0.44	1.0746	0.44	1.0407
"NM_017589"	"miR-361-5p"	1000	"138-143"	"138-143"	"other"	-1	0	1	0	"0-0"	"0-0"	"138-143"	1.1271	1.134	0.7778	-15.7	1.0854	-0.227	0.8444	-0.375999999999999	1.0466	0.252	0.9592	0.415	1.1779	0.484	1.0538	0.252	0.9836	0.13	1.3241	0.44	1.0746	0.44	1.0407
"NM_017589"	"miR-361-5p"	1000	"138-145"	"144-145"	"other"	-1	0	1	0	"0-0"	"144-145"	"138-143"	1.1271	1.134	0.7778	-18.6	1.0315	-0.227	0.8444	-4.866	1.0878	0.233	0.841	0.415	1.1779	0.509	1.2025	0.177	1.036	0.13	1.3241	0.44	1.0746	0.44	1.0407
"NM_017589"	"miR-361-5p"	1000	"7-22"	"21-22"	"other"	-1	0	0	0	"21-22"	"17-19"	"7-16"	0.8285	0.8818	0.7778	-15.1	1.0854	-0.14	0.8444	0.915000000000001	0.8224	0.293	0.9592	0.015	0.6317	0.398	0.9187	0.417	1.0052	0	1.0133	0.333	0.9071	0.48	1.0323
"NM_017589"	"miR-361-5p"	1000	"9-24"	"19-24"	"other"	-1	0	1	0	"0-0"	"23-24"	"9-22"	1.1271	1.134	0.7778	-18.2	1.0315	-0.529	1.0496	-6.47	1.1451	0.354	1.0998	0.082	0.8115	0.36	0.9187	0.453	1.032	0	1.0133	0.375	0.9068	0.56	1.4995
"NM_017589"	"miR-361-5p"	1000	"9-31"	"29-31"	"other"	-1	0	1	0	"27-31"	"23-24"	"9-22"	1.1271	1.134	0.7778	-18.7	1.0315	-0.529	1.0496	-6.812	1.1451	0.403	1.0674	0.082	0.8115	0.31	0.9432	0.683	1.1493	0	1.0133	0.375	0.9068	0.6	1.4995
"NM_017589"	"miR-361-5p"	1000	"9-34"	"31-34"	"other"	-1	0	1	0	"32-34"	"23-31"	"9-22"	1.1271	1.134	0.7778	-18.8	1.0315	-1.085	0.9835	-6.637	1.1451	0.381	1.0998	0.082	0.8115	0.351	0.9187	0.211	0.9986	0	1.0133	0.375	0.9068	0.6	1.4995
"NM_017589"	"miR-361-5p"	1000	"9-37"	"36-37"	"other"	-1	0	1	0	"32-37"	"23-31"	"9-22"	1.1271	1.134	0.7778	-20.2	0.8683	-1.085	0.9835	-7.538	1.1867	0.418	1.0674	0.082	0.8115	0.325	0.9432	0.625	1.0341	0	1.0133	0.375	0.9068	0.56	1.4995
"NM_017589"	"miR-374b"	1000	"57-63"	"57-63"	"other"	-1	0	1	0	"0-0"	"0-0"	"57-63"	1.1271	1.134	0.7778	-16.8	1.0556	-1.93	1.0756	-6.803	1.1451	0.457	1.1339	0.236	0.8986	0.472	1.0538	0.457	1.032	0.05	1.0133	0.6	1.3518	0.4	1.0396
"NM_017589"	"miR-374b"	1000	"57-66"	"66-66"	"other"	-1	0	1	0	"0-0"	"66-66"	"57-63"	1.1271	1.134	0.7778	-16.9	1.0556	-1.93	1.0756	-0.334999999999997	1.0466	0.321	1.0386	0.236	0.8986	0.534	1.2025	0.003	0.9589	0.05	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-378"	1000	"103-121"	"117-121"	"other"	-1	0	0	0	"110-120"	"107-108"	"103-105"	0.8285	0.8818	0.7778	-16.4	1.0556	-2.259	1.1352	1.136	0.8224	0.41	1.0674	0.469	1.0884	0.361	0.9187	0.566	1.0133	0.1	1.3241	0.44	1.0746	0.4	1.0396
"NM_017589"	"miR-378"	1000	"139-159"	"156-159"	"other"	-1	1	0	0	"156-159"	"154-155"	"139-153"	0.8285	0.8818	0.7778	-16.4	1.0556	-0.555	1.0496	-1.061	1.0356	0.339	1.0386	0.407	1.1779	0.494	1.0538	0.137	0.9741	0.13	1.3241	0.44	1.0746	0.72	2.0107
"NM_017589"	"miR-378"	1000	"152-172"	"169-172"	"other"	-1	0	0	0	"169-172"	"164-165"	"152-163"	0.8285	0.8818	0.7778	-17.4	1.0492	-3.932	1.26	-2.235	1.0858	0.449	1.0674	0.432	1.1779	0.352	0.9187	0.492	1.032	0.15	1.3241	0.36	0.9068	0.72	2.0107
"NM_017589"	"miR-378"	1000	"47-59"	"55-59"	"other"	-1	0	1	0	"59-59"	"56-58"	"47-55"	1.1271	1.134	0.7778	-16.7	1.0556	-0.613	1.0496	-7.838	1.1867	0.356	1.0998	0.319	0.8516	0.484	1.0538	0.375	0.9801	0.04	1.0133	0.52	1.4126	0.4	1.0396
"NM_017589"	"miR-378"	1000	"47-62"	"60-62"	"other"	-1	0	1	0	"59-62"	"56-58"	"47-55"	1.1271	1.134	0.7778	-18.9	1.0315	-0.613	1.0496	-4.109	1.0878	0.386	1.0998	0.319	0.8516	0.46	1.0538	0.515	1.0786	0.04	1.0133	0.52	1.4126	0.4	1.0396
"NM_017589"	"miR-378"	1000	"6-29"	"26-29"	"other"	-1	1	0	0	"23-29"	"10-22"	"6-8"	0.8285	0.8818	0.7778	-16.7	1.0556	-0.225	0.8444	0.458000000000002	0.8224	0.361	1.0998	0.016	0.6317	0.348	0.9432	0.366	0.9801	0	1.0133	0.4	0.9068	0.64	1.9758
"NM_017589"	"miR-378"	1000	"75-83"	"80-83"	"other"	-1	0	0	0	"80-83"	"78-79"	"75-77"	0.8285	0.8818	0.7778	-15.9	1.0854	-0.601	1.0496	-4.554	1.0878	0.398	1.0998	0.527	1.128	0.422	0.9889	0.315	0.9601	0.07	1.0133	0.52	1.4126	0.36	1.0396
"NM_017589"	"miR-378"	1000	"78-111"	"108-111"	"other"	-1	0	0	0	"102-111"	"86-101"	"78-85"	0.8285	0.8818	0.7778	-16.2	1.0556	-2.312	1.1352	16.714	0.8224	0.381	1.0998	0.56	1.2543	0.455	1.0538	0.332	0.9601	0.07	1.0133	0.48	1.032	0.44	1.0407
"NM_017589"	"miR-421"	1000	"111-129"	"127-129"	"other"	-1	0	0	0	"124-129"	"123-123"	"111-122"	0.8285	0.8818	0.7778	-15.3	1.0854	-3.03	1.2947	1.947	0.8224	0.424	1.0674	0.396	1.0562	0.427	0.9889	0.171	1.036	0.11	1.3241	0.36	0.9068	0.36	1.0396
"NM_017589"	"miR-421"	1000	"24-29"	"24-29"	"other"	-1	0	0	0	"0-0"	"0-0"	"24-29"	0.8285	0.8818	0.7778	-15.5	1.0854	-0.615	1.0496	-10.108	1.2531	0.536	1.1746	0.326	0.8516	0.348	0.9432	0.536	1.0786	0.02	1.0133	0.435	1.0746	0.64	1.9758
"NM_017589"	"miR-421"	1000	"8-20"	"17-20"	"other"	-1	0	0	0	"0-0"	"19-20"	"8-18"	0.8285	0.8818	0.7778	-17.2	1.0492	-0.093	0.8444	-3.642	1.0896	0.275	0.9592	0.053	0.8115	0.43	0.9889	0.465	1.032	0	1.0133	0.429	1.0746	0.48	1.0323
"NM_017589"	"miR-421"	1000	"8-37"	"35-37"	"other"	-1	0	0	0	"33-37"	"19-32"	"8-18"	0.8285	0.8818	0.7778	-17.7	1.0492	-0.093	0.8444	-3.069	1.0896	0.413	1.0674	0.053	0.8115	0.325	0.9432	0.737	0.9853	0	1.0133	0.429	1.0746	0.56	1.4995
"NM_017589"	"miR-423-3p"	1000	"100-113"	"112-113"	"other"	-1	0	1	0	"112-113"	"109-111"	"100-106"	1.1271	1.134	0.7778	-18.7	1.0315	-0.08	0.8444	-5.423	1.1792	0.33	1.0386	0.448	1.1779	0.465	1.0538	0.264	0.9836	0.1	1.0133	0.4	0.9068	0.44	1.0407
"NM_017589"	"miR-423-3p"	1000	"100-122"	"119-122"	"other"	-1	0	1	0	"115-121"	"109-111"	"100-106"	1.1271	1.134	0.7778	-20.8	0.8683	-1.708	1.0756	-2.786	1.0858	0.418	1.0674	0.448	1.1779	0.367	0.9187	0.622	1.0341	0.1	1.0133	0.4	0.9068	0.4	1.0396
"NM_017589"	"miR-423-3p"	1000	"127-149"	"147-149"	"other"	-1	0	0	0	"145-149"	"143-144"	"127-141"	0.8285	0.8818	0.7778	-15.8	1.0854	0	0.8444	5.555	0.8224	0.382	1.0998	0.499	1.0884	0.452	1.0538	0.763	1.1047	0.12	1.3241	0.32	0.9071	0.52	1.1344
"NM_017589"	"miR-423-3p"	1000	"127-153"	"150-153"	"other"	-1	0	0	0	"145-152"	"143-144"	"127-141"	0.8285	0.8818	0.7778	-17.5	1.0492	-0.555	1.0496	5.297	0.8224	0.412	1.0674	0.499	1.0884	0.371	0.9187	0.585	1.0133	0.12	1.3241	0.32	0.9071	0.6	1.4995
"NM_017589"	"miR-423-3p"	1000	"140-157"	"156-157"	"other"	-1	0	0	0	"156-157"	"155-155"	"140-154"	0.8285	0.8818	0.7778	-19.4	0.9855	-0.418	0.8444	-4.485	1.0878	0.346	1.0386	0.412	1.1779	0.457	1.0538	0.146	0.9741	0.14	1.3241	0.4	0.9068	0.68	1.7275
"NM_017589"	"miR-423-3p"	1000	"140-162"	"158-162"	"other"	-1	0	0	0	"160-162"	"155-159"	"140-154"	0.8285	0.8818	0.7778	-26	0.6785	-1.152	0.9835	-11.059	1.2548	0.397	1.0998	0.412	1.1779	0.448	0.9889	0.58	1.0133	0.14	1.3241	0.4	0.9068	0.76	2.2157
"NM_017589"	"miR-423-3p"	1000	"17-38"	"35-38"	"other"	-1	0	1	0	"30-38"	"27-29"	"17-26"	1.1271	1.134	0.7778	-25.8	0.6785	-1.729	1.0756	-15.54	0.7488	0.493	1.1339	0.134	0.8469	0.318	0.9432	0.593	1.0133	0.01	1.0133	0.438	1.0746	0.56	1.4995
"NM_017589"	"miR-423-3p"	1000	"17-40"	"40-40"	"other"	-1	0	1	0	"30-40"	"27-29"	"17-26"	1.1271	1.134	0.7778	-27.1	0.6785	-1.729	1.0756	-15.736	0.7488	0.497	1.1339	0.134	0.8469	0.275	0.9554	0.235	0.9986	0.01	1.0133	0.438	1.0746	0.56	1.4995
"NM_017589"	"miR-423-3p"	1000	"24-32"	"27-32"	"other"	-1	0	0	0	"30-32"	"27-29"	"24-26"	0.8285	0.8818	0.7778	-15.9	1.0854	-0.848	1.0496	-8.921	1.2351	0.503	1.1746	0.326	0.8516	0.333	0.9432	0.413	1.0052	0.02	1.0133	0.435	1.0746	0.6	1.4995
"NM_017589"	"miR-423-3p"	1000	"4-12"	"9-12"	"other"	-1	0	1	0	"0-0"	"0-0"	"4-12"	1.1271	1.134	0.7778	-15.2	1.0854	-0.044	0.8444	-0.446	1.0466	0.204	0.841	0.027	0.6317	0.434	0.9889	0.315	0.9601	0	1.0133	0.333	0.9071	0.52	1.1344
"NM_017589"	"miR-423-3p"	1000	"4-15"	"13-15"	"other"	-1	0	1	0	"15-15"	"13-14"	"4-12"	1.1271	1.134	0.7778	-17.1	1.0492	-0.044	0.8444	-0.104000000000003	1.0466	0.162	0.7199	0.027	0.6317	0.48	1.0538	0.036	0.9589	0	1.0133	0.333	0.9071	0.48	1.0323
"NM_017589"	"miR-423-3p"	1000	"4-19"	"16-19"	"other"	-1	0	1	0	"18-19"	"16-17"	"4-12"	1.1271	1.134	0.7778	-19.6	0.9855	-0.192	0.8444	2.144	0.8224	0.236	0.841	0.027	0.6317	0.434	0.9889	0.46	1.032	0	1.0133	0.333	0.9071	0.48	1.0323
"NM_017589"	"miR-423-3p"	1000	"4-23"	"21-23"	"other"	-1	0	1	0	"18-23"	"16-17"	"4-12"	1.1271	1.134	0.7778	-25.5	0.6785	-0.192	0.8444	-4.682	1.0878	0.273	0.9592	0.027	0.6317	0.374	0.9187	0.532	1.0786	0	1.0133	0.333	0.9071	0.52	1.1344
"NM_017589"	"miR-423-3p"	1000	"44-60"	"58-60"	"other"	-1	1	0	0	"54-60"	"47-53"	"44-46"	0.8285	0.8818	0.7778	-16.5	1.0556	-0.382	0.8444	-4.488	1.0878	0.296	0.9592	0.452	1.0884	0.483	1.0538	0.434	1.0052	0.04	1.0133	0.48	1.032	0.44	1.0407
"NM_017589"	"miR-423-3p"	1000	"51-77"	"73-77"	"other"	-1	0	0	0	"68-76"	"66-67"	"51-60"	0.8285	0.8818	0.7778	-21.7	0.8869	-3.994	1.26	-0.427	1.0466	0.515	1.1746	0.258	0.9881	0.406	0.9889	0.73	0.9853	0.05	1.0133	0.6	1.3518	0.44	1.0407
"NM_017589"	"miR-423-3p"	1000	"59-74"	"72-74"	"other"	-1	0	0	0	"74-74"	"72-73"	"59-69"	0.8285	0.8818	0.7778	-17.7	1.0492	0	0.8444	-2.201	1.0858	0.51	1.1746	0.295	0.9881	0.437	0.9889	0.866	1.1529	0.05	1.0133	0.64	1.54	0.4	1.0396
