"Transcript"	"miRNA"	"UTR_length"	"site_position"	"seed_position"	"Seed_kind"	"region12.17"	"Seed47_score"	"Seed50_score"	"Ghybrid"	"Gnucl"	"Gtotal"	"SiteAcc"	"UpsAcc"	"DwsAcc"	"SeedAcc"	"UpAU"	"site_conser"	"seed_conser"	"SiteBegin"	"line_prob"	"quad_prob"
"NM_001005341"	"miR-19b"	4902	"3807-3831"	"3825-3830"	"offset-6mer"	1	1.1751	0.5654	-20.8	-1.574	-8.668	0.386	0.479	0.583	0.391	0.733	0.02632	0.00133333333333333	0.73766171538093	0.545579177393798	0.627935671530844
"NM_001005341"	"miR-28"	4902	"2656-2670"	"2665-2670"	"offset-6mer"	1	1.1751	0.5654	-21.6	-1.652	-4.802	0.212	0.516	0.247	0.018	0.6	0.250066666666667	0.00333333333333333	0.461907043603258	0.346343705346926	0.526858005382029
"NM_001005341"	"miR-350"	4902	"3865-3873"	"3867-3872"	"7mer-A1"	0	0.851	1.5179	-13.2	-0.962	-7.845	0.443	0.396	0.515	0.4	0.6	0.931	0.926333333333333	0.751557259223766	0.725992000020477	0.613573133699069
"NM_001005341"	"miR-708"	4902	"2638-2670"	"2665-2670"	"offset-6mer"	0	0.851	0.5654	-25.4	-0.866	-0.364999999999998	0.403	0.376	0.247	0.018	0.5	0.630121212121212	0.00333333333333333	0.457594633445137	0.29602575074301	0.28763125573907
"NM_001005341"	"miR-761"	4902	"1158-1180"	"1175-1180"	"offset-6mer"	0	0.851	0.5654	-18.6	-0.281	4.164	0.208	0.476	0.719	0.397	0.467	0.819521739130435	0.985666666666667	0.103018687110685	0.392958648319015	0.343612350821407
"NM_001005341"	"miR-763"	4902	"2645-2668"	"2663-2668"	"offset-6mer"	0	0.851	0.5654	-19.5	-0.91	-3.366	0.472	0.353	0.248	0.022	0.567	0.60125	0.0385	0.459271681839962	0.343149899712570	0.38996482185251
"NM_001005341"	"miR-9"	4902	"3127-3141"	"3134-3140"	"8mer"	0	0.851	2.7436	-22.8	-5.841	-12.179	0.494	0.594	0.398	0.529	0.733	1	1	0.574748442740776	0.843104566156636	0.862567206667165
"NM_001005341"	"miR-9"	4902	"3086-3120"	"3112-3117"	"offset-6mer"	0	0.851	0.5654	-12.4	-4.969	-1.531	0.684	0.374	0.395	0.778	0.267	0.465142857142857	0.998666666666667	0.564925730713943	0.587978178516662	0.621833306931779
"NM_001005341"	"miR-9"	4902	"3086-3117"	"3112-3117"	"offset-6mer"	0	0.851	0.5654	-11.8	-4.969	-0.932	0.691	0.374	0.362	0.778	0.267	0.41734375	0.998666666666667	0.564925730713943	0.58588790253052	0.61008066275119
"NM_001005419"	"miR-124"	3849	"1712-1730"	"1725-1730"	"6mer"	0	0.851	0.8519	-15.9	-1.208	-4.499	0.388	0.418	0.505	0.502	0.767	0.370842105263158	0.118	0.265383293227913	0.420047833896587	0.552585158480872
"NM_001005419"	"miR-153"	3849	"1825-1845"	"1840-1845"	"offset-6mer"	0	0.851	0.5654	-15.1	-0.89	-1.233	0.375	0.269	0.422	0.335	0.667	0.207333333333333	0.2795	0.304228257133035	0.371173580177429	0.436849157985693
"NM_001005419"	"miR-181a"	3849	"1817-1863"	"1857-1863"	"8mer"	0	0.851	2.7436	-16.3	-1.686	7.619	0.362	0.354	0.574	0.21	0.733	0.335382978723404	0.924857142857143	0.301478171192850	0.753252902439742	0.85882808839853
"NM_001005419"	"miR-181b"	3849	"1835-1863"	"1857-1863"	"8mer"	0	0.851	2.7436	-17.5	-0.792	-3.647	0.352	0.357	0.574	0.21	0.5	0.403344827586207	0.924857142857143	0.307665864558267	0.746408371401812	0.849389607489058
"NM_001005419"	"miR-181c"	3849	"1844-1863"	"1857-1863"	"8mer"	0	0.851	2.7436	-15.3	-0.499	-4.986	0.34	0.407	0.574	0.21	0.467	0.49655	0.924857142857143	0.310759711240976	0.748096986706713	0.851213305187879
"NM_001005419"	"miR-181d"	3849	"1847-1863"	"1857-1863"	"8mer"	0	0.851	2.7436	-19.6	-1.113	-12.865	0.364	0.347	0.574	0.21	0.467	0.520588235294118	0.924857142857143	0.311790993468546	0.759654386907554	0.827261832028176
"NM_001005419"	"miR-543"	3849	"1825-1863"	"1858-1863"	"offset-6mer"	0	0.851	0.5654	-17.4	-2.188	0.120000000000001	0.37	0.269	0.574	0.234	0.667	0.34774358974359	0.964166666666667	0.304228257133035	0.504725945411525	0.465448601386382
"NM_001005507"	"miR-106a"	5840	"4265-4307"	"4302-4307"	"7mer-A1"	0	0.851	1.5179	-15.9	-1.759	2.182	0.484	0.257	0.412	0.486	0.4	0.940441860465116	0.9685	0.326635314236853	0.553663542511483	0.716365328844512
"NM_001005507"	"miR-106b"	5840	"4284-4308"	"4302-4307"	"7mer-A1"	0	0.851	1.5179	-15.5	-2.465	-7.504	0.472	0.464	0.424	0.486	0.533	0.92056	0.9685	0.334758443779393	0.635101655435949	0.665765949288899
"NM_001005507"	"miR-17"	5840	"4265-4307"	"4302-4307"	"7mer-A1"	0	0.851	1.5179	-15.9	-2.044	2.182	0.484	0.257	0.412	0.486	0.4	0.940441860465116	0.9685	0.326635314236853	0.554739874610268	0.713305618666984
"NM_001005507"	"miR-20a"	5840	"4262-4308"	"4302-4307"	"7mer-A1"	0	0.851	1.5179	-15.7	-2.212	5.125	0.458	0.237	0.424	0.486	0.4	0.934510638297872	0.9685	0.3253527148354	0.539263571065056	0.710778696128311
"NM_001005507"	"miR-20b"	5840	"4262-4307"	"4302-4307"	"7mer-A1"	0	0.851	1.5179	-17.2	-1.647	3.782	0.462	0.237	0.412	0.486	0.4	0.93308695652174	0.9685	0.3253527148354	0.537372916019046	0.71432252674095
"NM_001005507"	"miR-93"	5840	"4265-4307"	"4302-4307"	"7mer-A1"	1	1.1751	1.5179	-18	-1.9	0.0820000000000007	0.484	0.257	0.412	0.486	0.4	0.940441860465116	0.9685	0.326635314236853	0.582848623088225	0.787480937209615
"NM_001005868"	"miR-27a"	6602	"5708-5738"	"5732-5737"	"6mer"	0	0.851	0.8519	-23.4	-1.569	-5.558	0.53	0.409	0.334	0.393	0.567	0.957967741935484	0.972166666666667	0.535101404056162	0.571774700403561	0.679731893831937
"NM_001005868"	"miR-27b"	6602	"5709-5738"	"5732-5737"	"6mer"	0	0.851	0.8519	-20.9	-1.381	-3.683	0.531	0.401	0.334	0.393	0.567	0.982033333333333	0.972166666666667	0.535621424856994	0.568188653729744	0.662649866389839
"NM_001005868"	"miR-673-5p"	6602	"5704-5738"	"5732-5737"	"6mer"	0	0.851	0.8519	-23.1	-1.312	-4.076	0.483	0.555	0.334	0.393	0.533	0.849942857142857	0.972166666666667	0.533021320852834	0.574845740968617	0.642978367646582
"NM_001005868"	"miR-9"	6602	"5706-5726"	"5720-5726"	"7mer-m8"	1	1.1751	1.553	-29.6	-5.322	-12.723	0.492	0.484	0.417	0.663	0.567	0.861619047619048	1	0.534061362454498	0.719464762811335	0.77886598656789
"NM_001006664"	"let-7a"	6220	"5360-5397"	"5391-5396"	"7mer-A1"	0	0.851	1.5179	-22.1	-6.511	0.511999999999997	0.604	0.573	0.436	0.781	0.4	0.0118947368421053	0.00816666666666667	0.746760895170789	0.619062088970831	0.535643074764438
"NM_001006664"	"let-7b"	6220	"5376-5397"	"5391-5396"	"7mer-A1"	1	1.1751	1.5179	-26.8	-6.258	-22.717	0.767	0.356	0.436	0.781	0.433	0.00922727272727273	0.00816666666666667	0.751472320376914	0.714637510303906	0.672601520868177
"NM_001006664"	"let-7c"	6220	"5360-5397"	"5391-5396"	"7mer-A1"	0	0.851	1.5179	-22.1	-6.511	0.511999999999997	0.604	0.573	0.436	0.781	0.4	0.0118947368421053	0.00816666666666667	0.746760895170789	0.619062088970831	0.535643074764438
"NM_001006664"	"let-7d"	6220	"5360-5396"	"5391-5396"	"7mer-A1"	0	0.851	1.5179	-21.1	-6.6	1.433	0.594	0.573	0.497	0.781	0.4	0.00867567567567568	0.00816666666666667	0.746760895170789	0.626315217462032	0.541222889630738
"NM_001006664"	"let-7e"	6220	"5360-5397"	"5391-5396"	"7mer-A1"	0	0.851	1.5179	-20.1	-6.511	2.512	0.604	0.573	0.436	0.781	0.4	0.0118947368421053	0.00816666666666667	0.746760895170789	0.616852725778406	0.51367869656444
"NM_001006664"	"let-7f"	6220	"5379-5397"	"5391-5396"	"7mer-A1"	1	1.1751	1.5179	-20.4	-4.675	-16.038	0.749	0.436	0.436	0.781	0.433	0.0102631578947368	0.00816666666666667	0.752355712603062	0.708211854842581	0.631591549144279
"NM_001006664"	"let-7g"	6220	"5371-5397"	"5391-5396"	"7mer-A1"	0	0.851	1.5179	-22.1	-4.384	-8.703	0.664	0.513	0.436	0.781	0.4	0.00974074074074074	0.00816666666666667	0.75	0.646122108468511	0.600733019429335
"NM_001006664"	"let-7i"	6220	"5374-5397"	"5391-5396"	"7mer-A1"	1	1.1751	1.5179	-26.4	-4.811	-20.681	0.747	0.363	0.436	0.781	0.4	0.008625	0.00816666666666667	0.750883392226148	0.697727322586882	0.648016337261635
"NM_001006664"	"miR-128"	6220	"3861-3872"	"3866-3871"	"7mer-A1"	0	0.851	1.5179	-16.7	-0.013	3.65	0.163	0.436	0.464	0.181	0.667	0.9985	1	0.305359246171967	0.534793697091367	0.51338900650849
"NM_001006664"	"miR-181a"	6220	"5406-5428"	"5422-5428"	"7mer-m8"	0	0.851	1.553	-23.1	-5.776	-1.259	0.44	0.601	0.375	0.59	0.5	0.0108695652173913	0.0225714285714286	0.760306242638398	0.600697467807799	0.630511620028946
"NM_001006664"	"miR-181b"	6220	"5404-5428"	"5422-5428"	"7mer-m8"	0	0.851	1.553	-24.1	-4.026	3.591	0.406	0.695	0.375	0.59	0.567	0.0132	0.0225714285714286	0.759717314487632	0.590981760709412	0.615808574216752
"NM_001006664"	"miR-181c"	6220	"5406-5428"	"5422-5428"	"7mer-m8"	0	0.851	1.553	-20.5	-5.776	1.341	0.44	0.601	0.375	0.59	0.5	0.0108695652173913	0.0225714285714286	0.760306242638398	0.597776486842045	0.614526976780756
"NM_001006664"	"miR-181d"	6220	"5404-5428"	"5422-5428"	"7mer-m8"	0	0.851	1.553	-22.4	-4.026	5.291	0.406	0.695	0.375	0.59	0.567	0.0132	0.0225714285714286	0.759717314487632	0.589058634401341	0.60455352921518
"NM_001006664"	"miR-202-3p"	6220	"5363-5396"	"5390-5396"	"8mer"	0	0.851	2.7436	-21.3	-4.734	1.262	0.559	0.63	0.497	0.811	0.4	0.00532352941176471	0.00714285714285714	0.747644287396938	0.754627896529078	0.55750013775177
"NM_001006664"	"miR-27a"	6220	"3838-3872"	"3866-3872"	"7mer-m8"	0	0.851	1.553	-16.8	-0.337	11.232	0.342	0.283	0.464	0.155	0.7	0.967142857142857	1	0.298586572438163	0.546552542578183	0.652178845975461
"NM_001006664"	"miR-27b"	6220	"3835-3872"	"3866-3872"	"7mer-m8"	0	0.851	1.553	-18	-0.044	14.61	0.32	0.419	0.464	0.155	0.767	0.969605263157895	1	0.297703180212014	0.555015999304031	0.629821152630139
"NM_001006664"	"miR-344"	6220	"3886-3898"	"3892-3898"	"7mer-m8"	0	0.851	1.553	-18.7	-0.027	-1.536	0.231	0.35	0.431	0.269	0.667	0.99423076923077	0.998571428571429	0.312720848056537	0.551769996293815	0.542933658565525
"NM_001006664"	"miR-543"	6220	"5399-5428"	"5423-5428"	"offset-6mer"	0	0.851	0.5654	-23.2	-2.237	6.563	0.378	0.731	0.375	0.672	0.533	0.0604666666666667	0.0251666666666667	0.758244994110718	0.437657832045187	0.546068478184929
"NM_001006664"	"miR-673-5p"	6220	"3847-3872"	"3867-3872"	"6mer"	0	0.851	0.8519	-24.8	-0.188	1.885	0.331	0.268	0.464	0.026	0.567	0.956038461538462	1	0.301236749116608	0.447079233511677	0.391351021123018
"NM_001006664"	"miR-763"	6220	"3901-3918"	"3912-3918"	"8mer"	0	0.851	2.7436	-29.4	-0.015	-3.284	0.315	0.256	0.516	0.003	0.633	0.00211111111111111	0.00157142857142857	0.317137809187279	0.591557369194223	0.411738036864708
"NM_001006664"	"miR-878-5p"	6220	"3868-3897"	"3892-3897"	"6mer"	0	0.851	0.8519	-18.6	-0.148	14.742	0.298	0.425	0.432	0.311	0.633	0.935633333333333	0.998833333333333	0.307420494699647	0.433537377545145	0.477411137746456
"NM_001006664"	"miR-98"	6220	"5379-5397"	"5391-5396"	"7mer-A1"	0	0.851	1.5179	-21	-4.675	-16.638	0.749	0.436	0.436	0.781	0.433	0.0102631578947368	0.00816666666666667	0.752355712603062	0.686219686841311	0.646331682407704
"NM_001007573"	"let-7a"	2770	"1964-1992"	"1987-1992"	"6mer"	0	0.851	0.8519	-18.8	-3.965	-11.382	0.549	0.391	0.366	0.647	0.4	0.388551724137931	0.110333333333333	0.419308357348703	0.437675977121304	0.507271935728034
"NM_001007573"	"let-7b"	2770	"1978-1992"	"1987-1992"	"6mer"	0	0.851	0.8519	-18	-3.708	-13.21	0.603	0.507	0.366	0.647	0.5	0.0670666666666667	0.110333333333333	0.429394812680115	0.508059544244881	0.601564052320178
"NM_001007573"	"let-7c"	2770	"1964-1992"	"1987-1992"	"6mer"	0	0.851	0.8519	-18.5	-3.953	-11.082	0.549	0.391	0.366	0.647	0.4	0.388551724137931	0.110333333333333	0.419308357348703	0.43728520799707	0.507531692648424
"NM_001007573"	"let-7d"	2770	"1964-1993"	"1987-1992"	"6mer"	0	0.851	0.8519	-19.7	-4.049	-12.727	0.537	0.391	0.377	0.647	0.4	0.3841	0.110333333333333	0.419308357348703	0.439514346463225	0.511180319009696
"NM_001007573"	"let-7e"	2770	"1964-1992"	"1987-1992"	"6mer"	0	0.851	0.8519	-24.9	-7.453	-17.482	0.549	0.391	0.366	0.647	0.4	0.388551724137931	0.110333333333333	0.419308357348703	0.457915097610277	0.533827291556248
"NM_001007573"	"let-7f"	2770	"1964-1992"	"1987-1992"	"6mer"	0	0.851	0.8519	-16.8	-3.965	-9.382	0.549	0.391	0.366	0.647	0.4	0.388551724137931	0.110333333333333	0.419308357348703	0.435372840424473	0.509974037584842
"NM_001007573"	"let-7g"	2770	"1979-1992"	"1987-1992"	"6mer"	0	0.851	0.8519	-15.5	-3.791	-11.395	0.59	0.541	0.366	0.647	0.5	0.0677857142857143	0.110333333333333	0.430115273775216	0.509114637807781	0.624935633678716
"NM_001007573"	"let-7i"	2770	"1963-1992"	"1987-1992"	"6mer"	0	0.851	0.8519	-17.8	-4.795	-10.269	0.539	0.379	0.366	0.647	0.433	0.382833333333333	0.110333333333333	0.418587896253602	0.44010814410989	0.525089926388912
"NM_001007573"	"miR-202-3p"	2770	"1971-1993"	"1986-1992"	"7mer-m8"	0	0.851	1.553	-22.4	-5.208	-16.229	0.58	0.344	0.377	0.625	0.433	0.288652173913043	0.100857142857143	0.424351585014409	0.555273627347186	0.60106884446923
"NM_001007573"	"miR-27a"	2770	"1955-1997"	"1992-1997"	"6mer"	0	0.851	0.8519	-16.1	-0.747	1.482	0.509	0.238	0.328	0.484	0.433	0.328302325581395	0.438666666666667	0.412824207492795	0.419662941649531	0.470070412387063
"NM_001007573"	"miR-27b"	2770	"1981-1997"	"1992-1997"	"6mer"	0	0.851	0.8519	-17.1	-0.465	-12.269	0.552	0.549	0.328	0.484	0.5	0.195823529411765	0.438666666666667	0.431556195965418	0.534979229000878	0.605955418852145
"NM_001007573"	"miR-466h"	2770	"2653-2677"	"2670-2676"	"8mer"	0	0.851	2.7436	-26.7	-7.676	-18.604	0.43	0.559	0.481	0.74	0.6	0.00232	0.000285714285714286	0.915706051873199	0.814498339060523	0.827285958886333
"NM_001007573"	"miR-466j"	2770	"2653-2677"	"2670-2676"	"8mer"	0	0.851	2.7436	-26.8	-7.676	-18.704	0.43	0.559	0.481	0.74	0.6	0.00232	0.000285714285714286	0.915706051873199	0.814568864480133	0.827906835016692
"NM_001007573"	"miR-673-5p"	2770	"1976-1997"	"1992-1997"	"6mer"	0	0.851	0.8519	-24.3	-5.404	-18.214	0.604	0.43	0.328	0.484	0.5	0.177227272727273	0.438666666666667	0.427953890489914	0.555154057077737	0.558806795891849
"NM_001007573"	"miR-98"	2770	"1979-1992"	"1987-1992"	"6mer"	0	0.851	0.8519	-15.5	-3.708	-11.395	0.59	0.541	0.366	0.647	0.5	0.0677857142857143	0.110333333333333	0.430115273775216	0.508797693649816	0.623936462450878
"NM_001008231"	"miR-106a"	6045	"3724-3751"	"3746-3751"	"6mer"	0	0.851	0.8519	-19	-3.539	-1.811	0.478	0.464	0.478	0.192	0.4	0.00246428571428571	0.001	0.0730830670926518	0.345814275646678	0.381681718779703
"NM_001008231"	"miR-106b"	6045	"3722-3751"	"3746-3751"	"6mer"	0	0.851	0.8519	-16.9	-4.155	1.033	0.49	0.406	0.478	0.192	0.333	0.00243333333333333	0.001	0.0722843450479233	0.330087124504195	0.398248855462145
"NM_001008231"	"miR-17"	6045	"3724-3751"	"3746-3751"	"6mer"	0	0.851	0.8519	-21.2	-3.542	-4.011	0.478	0.464	0.478	0.192	0.4	0.00246428571428571	0.001	0.0730830670926518	0.348158310890698	0.327127510825242
"NM_001008231"	"miR-20a"	6045	"3731-3751"	"3746-3751"	"6mer"	0	0.851	0.8519	-19.2	-0.479	-3.479	0.482	0.454	0.478	0.192	0.467	0.00195238095238095	0.001	0.0758785942492013	0.349046310606663	0.362370864218731
"NM_001008231"	"miR-20b"	6045	"3731-3751"	"3746-3751"	"6mer"	0	0.851	0.8519	-18.4	-0.479	-2.679	0.482	0.454	0.478	0.192	0.467	0.00195238095238095	0.001	0.0758785942492013	0.348195355163278	0.381422001966249
"NM_001008231"	"miR-93"	6045	"3731-3751"	"3746-3751"	"6mer"	0	0.851	0.8519	-19.3	-0.479	-3.579	0.482	0.454	0.478	0.192	0.467	0.00195238095238095	0.001	0.0758785942492013	0.349152750534827	0.360015693527272
"NM_001008550"	"let-7a"	9368	"7961-7988"	"7981-7987"	"8mer"	0	0.851	2.7436	-23.8	-4.264	-8.871	0.46	0.425	0.276	0.544	0.633	0.970357142857143	0.999714285714286	0.130945027794935	0.711490707180535	0.79427873741914
"NM_001008550"	"let-7b"	9368	"7969-7988"	"7981-7987"	"8mer"	0	0.851	2.7436	-27.6	-5.061	-14.469	0.469	0.381	0.276	0.544	0.633	0.99185	0.999714285714286	0.135886349598518	0.719228210228914	0.765838845995899
"NM_001008550"	"let-7c"	9368	"7969-7988"	"7981-7987"	"8mer"	0	0.851	2.7436	-24.3	-4.53	-11.169	0.469	0.381	0.276	0.544	0.633	0.99185	0.999714285714286	0.135886349598518	0.714445306101172	0.80113367448984
"NM_001008550"	"let-7d"	9368	"7951-7987"	"7981-7987"	"8mer"	0	0.851	2.7436	-22.8	-4.204	-3.403	0.431	0.541	0.297	0.544	0.633	0.922594594594595	0.999714285714286	0.124768375540457	0.709605854433074	0.771544349117694
"NM_001008550"	"let-7e"	9368	"7961-7988"	"7981-7987"	"8mer"	0	0.851	2.7436	-25.8	-4.179	-10.871	0.46	0.425	0.276	0.544	0.633	0.970357142857143	0.999714285714286	0.130945027794935	0.713140601111589	0.773008784512041
"NM_001008550"	"let-7f"	9368	"7961-7988"	"7981-7987"	"8mer"	0	0.851	2.7436	-20.1	-3.211	-5.171	0.46	0.425	0.276	0.544	0.633	0.970357142857143	0.999714285714286	0.130945027794935	0.704579735953651	0.828238342437518
"NM_001008550"	"let-7g"	9368	"7961-7988"	"7981-7987"	"8mer"	0	0.851	2.7436	-22.4	-3.211	-7.471	0.46	0.425	0.276	0.544	0.633	0.970357142857143	0.999714285714286	0.130945027794935	0.706813879607855	0.807829817828393
"NM_001008550"	"let-7i"	9368	"7966-7988"	"7981-7987"	"8mer"	0	0.851	2.7436	-25.7	-3.341	-11.56	0.461	0.384	0.276	0.544	0.633	0.991652173913043	0.999714285714286	0.134033353922174	0.7077083200791	0.782317959368022
"NM_001008550"	"miR-128"	9368	"7963-7999"	"7994-7999"	"6mer"	0	0.851	0.8519	-14.9	-0.844	7.349	0.411	0.419	0.222	0.482	0.667	0.830027027027027	0.152833333333333	0.132180358245831	0.287724183050037	0.405514721645394
"NM_001008550"	"miR-181a"	9368	"8255-8283"	"8277-8282"	"6mer"	0	0.851	0.8519	-19	-0.357	0.161000000000001	0.4	0.401	0.32	0.296	0.633	0.303344827586207	0.0938333333333333	0.312538604076591	0.361719068285606	0.388014112645196
"NM_001008550"	"miR-181b"	9368	"8261-8283"	"8277-8282"	"6mer"	0	0.851	0.8519	-22.9	-5.994	-12.422	0.47	0.415	0.32	0.296	0.6	0.265521739130435	0.0938333333333333	0.316244595429277	0.429988249147192	0.543857348404555
"NM_001008550"	"miR-181c"	9368	"8255-8283"	"8277-8282"	"6mer"	0	0.851	0.8519	-18.4	-0.357	0.761000000000003	0.4	0.401	0.32	0.296	0.633	0.303344827586207	0.0938333333333333	0.312538604076591	0.361070171539239	0.395022687271822
"NM_001008550"	"miR-181d"	9368	"8261-8283"	"8277-8282"	"6mer"	0	0.851	0.8519	-20.7	-5.994	-10.222	0.47	0.415	0.32	0.296	0.6	0.265521739130435	0.0938333333333333	0.316244595429277	0.427466074301501	0.575223975618298
"NM_001008550"	"miR-196a"	9368	"7968-7986"	"7981-7986"	"6mer"	0	0.851	0.8519	-16.3	-3.335	-5.935	0.498	0.358	0.309	0.6	0.633	0.993315789473684	1	0.135268684373070	0.485684825424072	0.549023013281583
"NM_001008550"	"miR-196b"	9368	"7968-7986"	"7981-7986"	"6mer"	0	0.851	0.8519	-16.3	-3.335	-5.935	0.498	0.358	0.309	0.6	0.633	0.993315789473684	1	0.135268684373070	0.485684825424072	0.549023013281583
"NM_001008550"	"miR-202-3p"	9368	"7974-7987"	"7982-7987"	"7mer-A1"	0	0.851	1.5179	-17.8	-2.754	-10.011	0.466	0.434	0.297	0.568	0.533	0.994285714285714	0.999666666666667	0.138974675725757	0.566657777405827	0.625884780293215
"NM_001008550"	"miR-27a"	9368	"7962-7999"	"7994-7999"	"offset-6mer"	1	1.1751	0.5654	-19.3	-1.602	2.904	0.425	0.411	0.222	0.482	0.633	0.830394736842105	0.152833333333333	0.131562693020383	0.283439602579956	0.321273266586804
"NM_001008550"	"miR-27b"	9368	"7965-7999"	"7994-7999"	"offset-6mer"	1	1.1751	0.5654	-17.8	-0.749	4.53	0.421	0.397	0.222	0.482	0.633	0.826542857142857	0.152833333333333	0.133415688696726	0.27721867082229	0.311231668435355
"NM_001008550"	"miR-543"	9368	"8249-8283"	"8277-8283"	"8mer"	0	0.851	2.7436	-18.1	-0.926	-0.593	0.404	0.467	0.32	0.332	0.567	0.294885714285714	0.0808571428571428	0.308832612723904	0.606873934562669	0.72189783345524
"NM_001008550"	"miR-98"	9368	"7966-7988"	"7981-7987"	"8mer"	0	0.851	2.7436	-22.2	-3.323	-8.06	0.461	0.384	0.276	0.544	0.633	0.991652173913043	0.999714285714286	0.134033353922174	0.704254393320218	0.815852363529967
"NM_001008785"	"miR-27a"	4583	"2149-2188"	"2183-2188"	"6mer"	0	0.851	0.8519	-18.4	-0.418	1.021	0.428	0.494	0.381	0.291	0.7	0.2493	0.735833333333333	0.128847530422334	0.468468409636255	0.431288607345175
"NM_001008785"	"miR-27b"	4583	"2165-2188"	"2183-2188"	"6mer"	0	0.851	0.8519	-16.6	-0.737	-2.317	0.397	0.483	0.381	0.291	0.667	0.235791666666667	0.735833333333333	0.134574087329993	0.471570598111205	0.469065527864645
"NM_001008785"	"miR-673-5p"	4583	"2162-2188"	"2182-2188"	"7mer-m8"	0	0.851	1.553	-20.6	-2.579	-5.991	0.41	0.491	0.381	0.305	0.7	0.218851851851852	0.668571428571429	0.133500357909807	0.571289076765292	0.56696161701139
"NM_001009935"	"miR-128"	2801	"2089-2103"	"2097-2103"	"7mer-m8"	0	0.851	1.553	-21.8	-1.619	-7.42	0.267	0.562	0.518	0.386	0.533	0.577333333333333	0.992285714285714	0.463855421686747	0.655003468076325	0.584706670827394
"NM_001009935"	"miR-130a"	2801	"2078-2101"	"2094-2100"	"7mer-m8"	1	1.1751	1.553	-25.3	-1.772	-6.543	0.332	0.622	0.481	0.266	0.5	0.519958333333333	0.811285714285714	0.455572289156627	0.657148746899938	0.63332667106735
"NM_001009935"	"miR-130b"	2801	"2078-2101"	"2094-2100"	"7mer-m8"	0	0.851	1.553	-25.1	-1.668	-6.343	0.332	0.622	0.481	0.266	0.5	0.519958333333333	0.811285714285714	0.455572289156627	0.632053398210586	0.582744754467903
"NM_001009935"	"miR-193"	2801	"2062-2095"	"2089-2094"	"6mer"	0	0.851	0.8519	-17.5	-2.736	0.178999999999998	0.498	0.275	0.389	0.193	0.4	0.520941176470588	0.0266666666666667	0.443524096385542	0.368941724719577	0.385420887097227
"NM_001009935"	"miR-193b"	2801	"2077-2095"	"2089-2094"	"6mer"	0	0.851	0.8519	-18.1	-0.774	-0.932000000000002	0.362	0.608	0.389	0.193	0.467	0.398736842105263	0.0266666666666667	0.454819277108434	0.392606155823623	0.504636792261138
"NM_001009935"	"miR-19a"	2801	"2080-2099"	"2094-2099"	"6mer"	0	0.851	0.8519	-14.7	-0.76	3.21	0.354	0.622	0.467	0.246	0.433	0.42535	0.780333333333333	0.457078313253012	0.524088326494525	0.512652113001893
"NM_001009935"	"miR-19b"	2801	"2080-2099"	"2094-2099"	"6mer"	0	0.851	0.8519	-14.7	-0.76	3.21	0.354	0.622	0.467	0.246	0.433	0.42535	0.780333333333333	0.457078313253012	0.524088326494525	0.512652113001893
"NM_001009935"	"miR-27a"	2801	"2088-2103"	"2098-2103"	"offset-6mer"	0	0.851	0.5654	-16.8	-1.579	-2.183	0.291	0.53	0.518	0.44	0.5	0.54125	0.994833333333333	0.463102409638554	0.522436641378741	0.451484043477766
"NM_001009935"	"miR-27b"	2801	"2088-2103"	"2098-2103"	"offset-6mer"	0	0.851	0.5654	-16.8	-1.579	-2.183	0.291	0.53	0.518	0.44	0.5	0.54125	0.994833333333333	0.463102409638554	0.522436641378741	0.451484043477766
"NM_001009935"	"miR-301a"	2801	"2064-2101"	"2094-2100"	"7mer-m8"	0	0.851	1.553	-20.7	-2.46	-1.421	0.452	0.355	0.481	0.266	0.367	0.606921052631579	0.811285714285714	0.445030120481928	0.59714713136967	0.646522771692925
"NM_001009935"	"miR-301b"	2801	"2082-2101"	"2094-2100"	"7mer-m8"	0	0.851	1.553	-23.4	-1.872	-7.566	0.336	0.611	0.481	0.266	0.433	0.4374	0.811285714285714	0.458584337349398	0.634535358347919	0.581359323143983
"NM_001009935"	"miR-721"	2801	"2079-2101"	"2094-2100"	"7mer-m8"	0	0.851	1.553	-20.3	-1.772	1.985	0.342	0.62	0.481	0.266	0.467	0.499347826086957	0.811285714285714	0.456325301204819	0.615386114690296	0.602295325649977
"NM_001010836"	"miR-124"	3130	"3048-3059"	"3053-3059"	"7mer-m8"	0	0.851	1.553	-21.5	0	-8.122	0.255	0.197	0.213	0.142	0.367	0.668083333333333	0.917428571428571	0.84469696969697	0.603672389746672	0.662566347661431
"NM_001010836"	"miR-30a"	3130	"3064-3084"	"3077-3082"	"offset-6mer"	0	0.851	0.5654	-17.7	-1.845	-4.806	0.366	0.281	0.322	0.299	0.467	0.027	0.00916666666666667	0.875	0.433186104106185	0.498489296448041
"NM_001010836"	"miR-30a"	3130	"3064-3082"	"3077-3082"	"offset-6mer"	0	0.851	0.5654	-14.7	-0.371	-1.802	0.3	0.281	0.435	0.299	0.467	0.0286842105263158	0.00916666666666667	0.875	0.426923679594061	0.470686040155689
